INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Southeastern School of Cosmetology,Birmingham,35208-2706,,PrivacySuppressed,PrivacySuppressed
Tennessee Career College,Nashville,37241,,PrivacySuppressed,PrivacySuppressed
Universal Therapeutic Massage Institute,Albuquerque,87107-4403,,0.666666667,0.545454546
Upper Valley Educators Institute,Lebanon,03766-1358,,PrivacySuppressed,PrivacySuppressed
Wrightco Technologies Technical Training Institute,Ebensburg,15931-1571,,PrivacySuppressed,PrivacySuppressed
Aviation Institute of Maintenance-Atlanta,Duluth,30096,,PrivacySuppressed,PrivacySuppressed
Thompson Institute,Chambersburg,17201,,0.646057348,0.669781932
National Beauty College,Ennis,75119,,PrivacySuppressed,PrivacySuppressed
Star Career Academy-Egg Harbor,Egg Harbor Township,08234,,0.570224719,0.548780488
Empire Beauty School-Kennesaw,Kennesaw,30144,,PrivacySuppressed,PrivacySuppressed
Anthem Career College-Nashville,Nashville,37214,,0.479052823,0.453500523
Anthem College-Irving,Irving,75038,,0.473591549,0.482041588
Westwood College-River Oaks,Calumet City,60409,,0.448,0.42632613
ITT Technical Institute-Green Bay,Green Bay,54313,,0.36,0.49
Career Training Academy-Pittsburgh,Pittsburgh,15229,,PrivacySuppressed,PrivacySuppressed
Huntingdon County Career and Technology Center,Mill Creek,17060,,PrivacySuppressed,PrivacySuppressed
Missouri College of Cosmetology North,Springfield,65804-2000,,PrivacySuppressed,PrivacySuppressed
Keyskills Learning,Clifton,07013,,,
Ivy Tech Community College-Bloominton,Bloomington,47404-9272,,PrivacySuppressed,PrivacySuppressed
Midwest University,Wentzville,63385,,,
New York Automotive and Diesel Institute,Jamaica,11433-1433,,PrivacySuppressed,PrivacySuppressed
Remington College-Baton Rouge Campus,Baton Rouge,70816,,0.537777778,0.517786561
Everest College-Ontario Metro,Ontario,91761,,0.307142857,0.229166667
Metropolitan Community College-Blue River,Independence,64057-2052,,0.087206729,0.080765144
Brightwood College-Beaumont,Beaumont,77706,,0.519098923,0.454545455
Brightwood College-Laredo,Laredo,78041,,0.519098923,0.454545455
The Art Institute of Washington,Arlington,22209-1802,,0.370030581,0.303617571
Everest Institute-Dearborn,Dearborn,48124,,0.598701299,0.461279461
Centura College-Richmond Westend,Richmond,23294,,0.535714286,0.45631068
Kansas City College,Kansas City,64131,,PrivacySuppressed,PrivacySuppressed
Arkansas State University-Newport,Newport,72112,,0.241398143,0.199272066
Marlboro College Graduate & Professional Studies,Brattleboro,05301,,0.382978723,0.5
University of Phoenix-Massachusetts,Braintree,02184-1744,,0.182605835,0.179785987
University of Phoenix-Dallas Campus,Dallas,75251-2004,,0.182605835,0.179785987
University of Phoenix-Houston Campus,Houston,77079-2004,,0.182605835,0.179785987
University of Phoenix-Wisconsin,Milwaukee,53224-3606,,0.182605835,0.179785987
University of Phoenix-Idaho,Meridian,83642-5114,,0.182605835,0.179785987
Westwood College-Inland Empire,Upland,91786-7148,,0.419962335,0.469622332
DeVry University-Virginia,Arlington,22202-3843,,0.172461274,0.175991224
DeVry University-Washington,Federal Way,98001-9558,,0.172461274,0.175991224
DeVry University-Colorado,Westminster,80234-2010,,0.172461274,0.175991224
Middle Georgia College-Eastman,Eastman,31023,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Levittown,Levittown,19056,,0.309859155,0.404942966
Atenas College,Manati,00674-0000,,PrivacySuppressed,PrivacySuppressed
Ross Medical Education Center,Saint Clair,48079,,0.573426573,0.655172414
Southwest Skill Center-Campus of Estrella Mountain Community College,Avondale,85323,,PrivacySuppressed,PrivacySuppressed
Onondaga Cortland Madison BOCES,Liverpool,13088,,PrivacySuppressed,PrivacySuppressed
National American University-Ellsworth AFB Extension,Ellsworth Air Force Base,57706-4800,,0.285271318,0.224452555
National American University-Albuquerque West,Albuquerque,87114-0000,,0.285271318,0.224452555
National American University-Brooklyn Center,Brooklyn Center,55430-4100,,0.285271318,0.224452555
Interactive College of Technology,Pasadena,77502,,PrivacySuppressed,PrivacySuppressed
Pillar College,Newark,07102,,,
Miami Ad School-Minneapolis,Minneapolis,55401,,0.425,0.571428571
Miami Ad School-San Francisco,San Francisco,94109,,0.425,0.571428571
Oregon State University-Cascades Campus,Bend,97702,,0.468685478,0.441411451
Winner Institute of Arts & Sciences,Sharon,16146-1302,,PrivacySuppressed,PrivacySuppressed
Milan Institute-Boise,Boise,83704-8320,,0.70718232,0.617511521
Milan Institute-Amarillo,Amarillo,79106,,0.70718232,0.617511521
Trinity College,Fairfield,94533-6116,,0.673652695,0.684563758
Vatterott College-Dividend,Memphis,38132,,0.439114391,0.514492754
Vatterott College-Tulsa,Tulsa,74146,,0.439114391,0.514492754
Vatterott College-Wichita,Wichita,67226,,0.439114391,0.514492754
Star Career Academy-Newark,Newark,07102-4531,,0.592857143,0.372881356
Southern University Law Center,Baton Rouge,70813,,0.216903515,0.116349047
Sanford-Brown College-Orlando,Orlando,32809,,0.435729848,0.397058824
COFFEYVILLE COMMUNITY COLLEGE AND AREA TECHNICAL S,COLUMBUS,66725,,0.204225352,0.2
Lincoln Technical Institute-Lowell,Lowell,01852,,0.612903226,0.7
Katharine Gibbs School,Norristown,19403,,0.541090909,0.503642987
Everest College-Vancouver Massage Therapy,Vancouver,98684,,0.745513866,0.642857143
Texas Barber Colleges and Hairstyling Schools,Houston,77063,,PrivacySuppressed,PrivacySuppressed
Everest Institute-Hobby,Houston,77087,,0.659774436,0.589928058
Miller-Motte Technical College-Charleston,Charleston,29418,,0.408710218,0.321428571
American Career College-Anaheim,Anaheim,92801-0000,,0.498886414,0.542079208
Remington College-Jacksonville Campus,Jacksonville,32256,,0.504395604,0.472906404
Saginaw Chippewa Tribal College,Mount Pleasant,48858,,,
Wyotech-Blairsville,Blairsville,15717-1301,,0.696969697,0.796547472
Richmont Graduate University,Chattanooga,37404,,,
Harrison Career Institute-South Orange,South Orange,07079-0000,,0.497487437,0.442396313
The Seattle School of Theology & Psychology,Seattle,98121,,,
Northwest College-Hillsboro,Hillsboro,97123,,0.649122807,0.476190476
San Diego State University-Imperial Valley Campus,Calexico,92231,,0.401676563,0.363871636
American Broadcasting School-Arlington,Arlington,76011,,0.803278689,0.753521127
Miami-Jacobs Career College-Sharonville,Sharonville,45241,,0.111111111,0.088050315
East Valley Institute of Technology,Mesa,85201,,PrivacySuppressed,PrivacySuppressed
West Coast Ultrasound Institute,Beverly Hills,90211,,PrivacySuppressed,PrivacySuppressed
Irell & Manella Graduate School of Biological Sciences at City of Hope,Duarte,91010-3000,,,
Community Business College,Modesto,95356-1569,,,
Design's School of Cosmetology,Paso Robles,93446,,PrivacySuppressed,PrivacySuppressed
Paul Mitchell the School-Santa Barbara,Santa Barbara,93101,,,
University of the Rockies,Denver,80202-1787,,,
Harris School of Business-Wilmington Campus,Wilmington,19803,,PrivacySuppressed,PrivacySuppressed
Ultimate Medical Academy-Clearwater,Clearwater,33755-4933,,PrivacySuppressed,PrivacySuppressed
Florida Barber Academy,Plantation,33317,,PrivacySuppressed,PrivacySuppressed
Angley College,Deland,32720,,PrivacySuppressed,PrivacySuppressed
Jacksonville Beauty Institute,Jacksonville,32208,,,
M-DCPS The English Center,Miami,33133-2703,,PrivacySuppressed,PrivacySuppressed
Florida Education Institute,Miami,33144,,,
Superior Career Institute,LAUDERHILL,33313,,PrivacySuppressed,PrivacySuppressed
Institute of Technical Arts,Casselberry,32707,,,
Powder Springs Beauty College,Powder Springs,30127,,PrivacySuppressed,PrivacySuppressed
National Graduate School of Quality Management,Falmouth,02540-2958,,PrivacySuppressed,PrivacySuppressed
Texas County Technical College,Houston,65483,,PrivacySuppressed,PrivacySuppressed
Aviation Institute of Maintenance-Kansas City,Kansas City,64129,,PrivacySuppressed,PrivacySuppressed
Blue Cliff College-Gulfport,Gulfport,39503,,PrivacySuppressed,PrivacySuppressed
Apex School of Theology,Durham,27703,,PrivacySuppressed,PrivacySuppressed
Institute for Therapeutic Massage,Hackensack,07601,,PrivacySuppressed,PrivacySuppressed
Helma Institute of Massage Therapy,Saddle Brook,07663-6408,,PrivacySuppressed,PrivacySuppressed
Cortiva Institute-Somerset School of Massage Therapy,Piscataway,08854,,PrivacySuppressed,PrivacySuppressed
Metropolitan Learning Institute,Rego Park,11374,,,
Anthem Institute-Manhattan,New York,10018,,0.225296443,0.233425414
Orleans Niagara BOCES-Practical Nursing Program,Sanborn,14132,,,
Yeshiva Shaarei Torah of Rockland,Suffern,10901,,PrivacySuppressed,PrivacySuppressed
Leon Studio One School of Beauty Knowledge,Williamsville,14221,,PrivacySuppressed,PrivacySuppressed
St Joseph's Medical Center School of Radiography,Yonkers,10701,,PrivacySuppressed,PrivacySuppressed
American Institute of Alternative Medicine,Columbus,43229,,PrivacySuppressed,PrivacySuppressed
Brown Aveda Institute-Mentor,Mentor,44060,,PrivacySuppressed,PrivacySuppressed
Tri-State College,North Lima,44452,,,
Institute of Technology,Salem,97305,,,
Susquehanna County Career and Technology Center,Springville,18844,,,
Centro de Capacitacion y Asesoramiento Vetelba,Arecibo,00612,,,
Universidad Pentecostal Mizpa,Rio Piedras,00928,,,
Caribbean Forensic and Technical College,Rio Piedras,00925-2901,,PrivacySuppressed,PrivacySuppressed
American Technological College,San Juan,00925,,PrivacySuppressed,PrivacySuppressed
Charleston School of Massage,Charleston,29412,,PrivacySuppressed,PrivacySuppressed
Concorde Career College-Grand Prairie,Grand Prairie,75052-3831,,PrivacySuppressed,PrivacySuppressed
Kussad Institute of Court Reporting,Austin,78704-5712,,PrivacySuppressed,PrivacySuppressed
Lamar Institute of Technology,Beaumont,77705,,PrivacySuppressed,PrivacySuppressed
MJ's Beauty Academy Inc,Dallas,75237,,PrivacySuppressed,PrivacySuppressed
Aviation Institute of Maintenance-Dallas,Irving,75061,,PrivacySuppressed,PrivacySuppressed
State Beauty Academy,Duncanville,75116,,PrivacySuppressed,PrivacySuppressed
Behold Beauty Academy,Houston,77016-3725,,PrivacySuppressed,PrivacySuppressed
Healing Mountain Massage School,Salt Lake City,84102-4002,,PrivacySuppressed,PrivacySuppressed
Eastern Virginia Career College,Fredericksburg,22408,,PrivacySuppressed,PrivacySuppressed
Rudy & Kelly Academy-A Paul Mitchell Partner School,Virginia Beach,23464,,,
South Branch Career and Technical Center,Petersburg,26847,,,
Nevada State College,Henderson,89002,,0.366442953,0.290816327
Virginia College-Jackson,Jackson,39211,,0.431059507,0.411538462
Virginia College-Austin,Austin,78728,,0.431059507,0.411538462
California State University-Channel Islands,Camarillo,93012,,0.164388021,0.122026887
ITT Technical Institute-Springfield,Springfield,22153,,0.269005848,0.35523614
ITT Technical Institute-Chantilly,Chantilly,20151,,0.290322581,0.308823529
Argosy University-The Art Institute of California-Orange County,Santa Ana,92704,,0.292682927,0.316666667
Metropolitan Community College-Business & Technology,Kansas City,64120-2429,,0.087206729,0.080765144
Lincoln Technical Institute-Northeast Philadelphia,Philadelphia,19116,,0.676682692,0.664116297
Lincoln Technical Institute-Center City Philadelphia,Philadelphia,19104,,0.676682692,0.664116297
Lincoln Technical Institute,Plymouth Meeting,19462,,0.676682692,0.664116297
Lincoln Technical Institute-Paramus,Paramus,07652-5002,,0.676682692,0.664116297
HRDE-Stanley Technical Institute-Hinton,Hinton,25951,,PrivacySuppressed,PrivacySuppressed
Pima Medical Institute-Colorado Springs,Colorado Springs,80909,,0.669871795,0.663028649
University of Phoenix-Kansas City Campus,Kansas City,64131-4504,,0.182605835,0.179785987
University of Phoenix-Atlanta Campus,Sandy Springs,30350-4147,,0.182605835,0.179785987
University of Phoenix-Illinois,Schaumburg,60173-4395,,0.182605835,0.179785987
University of Phoenix-Nashville Campus,Nashville,37214-5048,,0.182605835,0.179785987
University of Phoenix-Northern Virginia Campus,Reston,20190-4750,,0.182605835,0.179785987
David's Academy of Beauty,Pico Rivera,90660,,PrivacySuppressed,PrivacySuppressed
Birthwise Midwifery School,Bridgton,04009-1110,,,
Argosy University-Dallas,Farmers Branch,75244,,0.190769231,0.253012048
Le Cordon Bleu College of Culinary Arts-Orlando,Orlando,32819,,0.435729848,0.397058824
Paul Mitchell the School-Costa Mesa,Costa Mesa,92626,,0.623931624,0.638297872
Ave Maria School of Law,Naples,34119,,,
Everest College-Arlington,Arlington,22203,,0.406392694,0.267206478
Tulsa Welding School-Jacksonville,Jacksonville,32216,,0.643678161,0.608433735
ITT Technical Institute-Canton,Canton,48188-2025,,0.431372549,0.363040629
ITT Technical Institute-Plymouth Meeting,Plymouth Meeting,19462,,0.11827957,0.237226277
DeVry University-North Carolina,Charlotte,28273-4068,,PrivacySuppressed,PrivacySuppressed
West Virginia Junior College-Bridgeport,Bridgeport,26330,,0.653594771,0.604166667
Antioch University-PhD Program in Leadership and Change,Yellow Springs,45387,,0.417197452,0.350746269
Vatterott College-Cleveland,Broadview Heights,44147-3502,,0.439114391,0.514492754
Bryman College-Lynnwood,Lynnwood,98036,,0.681818182,0.642857143
St Louis College of Health Careers-Fenton,Fenton,63026,,0.414096916,0.297297297
Interactive College of Technology-Gainesville,Gainesville,30504,,PrivacySuppressed,PrivacySuppressed
San Joaquin Valley College-Ontario,Ontario,91764,,0.520920502,0.445887446
Anthem Institute-Cherry Hill,Cherry Hill,08002,,0.361111111,0.360981308
Westwood College-Ft Worth,Fort Worth,76137,,PrivacySuppressed,PrivacySuppressed
Westwood College-Dallas,Dallas,75243,,PrivacySuppressed,PrivacySuppressed
CoxHealth School of Diagnostic Medical Sonography,Springfield,65802-1988,,PrivacySuppressed,PrivacySuppressed
Minnesota School of Business-Plymouth,Plymouth,55447,,0.290526316,0.274932615
Carrington College-Albuquerque,Albuquerque,87107-1642,,0.650395778,0.565217391
NASCAR Technical Institute,Mooresville,28117,,0.635135135,0.74053383
Everest Institute-Tigard,Tigard,97223,,0.745513866,0.642857143
University of the Potomac-VA Campus,Vienna,22182-2536,,0.2,0.290322581
Anthem Institute-Las Vegas,Las Vegas,89102,,0.473591549,0.482041588
Milan Institute-Palm Desert,Palm Desert,92211,,0.70718232,0.617511521
Maric College-East County,San Diego,92120,,0.709476309,0.715904798
Stenotype Institute of Jacksonville Inc-Orlando,Orlando,32809-3908,,PrivacySuppressed,PrivacySuppressed
National American University-Overland Park,Overland Park,66212-5451,,0.285271318,0.224452555
Everest Institute-Austin,Austin,78724,,0.598701299,0.461279461
Everest College-Burr Ridge,Burr Ridge,60527,,0.258241758,0.162790698
Fortis Institute,Palm Springs,33461-2171,,PrivacySuppressed,PrivacySuppressed
Tohono O'Odham Community College,Sells,85634-3129,,,
Everest College-Dallas,Dallas,75206,,0.508680556,0.425675676
Edward Via College of Osteopathic Medicine,Blacksburg,24060,,,
The Salter School-Malden Campus,Malden,02148,,0.514893617,0.742424242
DeVry University-Pennsylvania,Fort Washington,19034-3204,,0.172461274,0.175991224
Utah State University-Regional Campuses and Distance Education,Logan,84322-1435,,0.191570881,0.250554324
Pacific College of Oriental Medicine-Chicago,Chicago,60601,,PrivacySuppressed,PrivacySuppressed
Ronny J's Barber Styling,Dallas,75217,,PrivacySuppressed,PrivacySuppressed
Southwest Institute of Healing Arts,Tempe,85281,,PrivacySuppressed,PrivacySuppressed
InterCoast Colleges-Riverside,Riverside,92507,,0.607758621,0.488888889
Ottawa University-Jeffersonville,Jeffersonville,47130,,0.270476191,0.210909091
Academy Education Services,Oxnard,93030,,PrivacySuppressed,PrivacySuppressed
Academy of Cosmetology,Austin,78745,,,
University of Cosmetology,Sullivan,63080,,,
University of Antelope Valley,Lancaster,93534,,PrivacySuppressed,PrivacySuppressed
Birthingway College of Midwifery,Portland,97266,,PrivacySuppressed,PrivacySuppressed
Blue Water College of Cosmetology Inc,Marysville,48040,,,
Pima Medical Institute-Albuquerque West,Albuquerque,87114,,,
Brighton Center's Center for Employment Training,Newport,41071-1968,,PrivacySuppressed,PrivacySuppressed
California Healing Arts College,Carson,90746-7323,,PrivacySuppressed,PrivacySuppressed
California Learning Center,Anaheim,92805,,PrivacySuppressed,PrivacySuppressed
Centurion Professional Training,Brooklyn,11235,,,
Quest Career College,Parma Heights,44130,,,
Dallas Barber & Stylist College,Dallas,75243,,PrivacySuppressed,PrivacySuppressed
NorthShore University HealthSystem School of Nurse Anesthesia,Evanston,60201-1718,,,
Faith International University,Tacoma,98407-0186,,,
Family of Faith Christian University,Shawnee,74802,,PrivacySuppressed,PrivacySuppressed
Hood Theological Seminary,Salisbury,28144,,,
Illinois Welding School,Bartonville,61607,,,
Institute of Network Technology,Signal Hill,90755,,PrivacySuppressed,PrivacySuppressed
Colegio Educativo Tecnologico Industrial Inc,Arecibo,00612,,,
International Technological University,San Jose,95134,,,
Irene's Myomassology Institute,Southfield,48033,,PrivacySuppressed,PrivacySuppressed
Jay's Technical Institute,Houston,77071,,PrivacySuppressed,PrivacySuppressed
