INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Pomona Unified School District Adult and Career Education,Pomona,91766-1233,,PrivacySuppressed,PrivacySuppressed
University of Phoenix-Online Campus,Phoenix,85034-7209,,0.227965306,0.225880624
University of Phoenix-San Diego Campus,San Diego,92123-2658,,0.227965306,0.225880624
Universal College of Beauty Inc-Los Angeles 2,Los Angeles,90008,,PrivacySuppressed,PrivacySuppressed
IBMC College,Fort Collins,80525,,0.572847682,0.6
Xenon International Academy-Denver,Aurora,80014,,PrivacySuppressed,PrivacySuppressed
Academy of Cosmetology,Merritt Island,32953,,PrivacySuppressed,PrivacySuppressed
Everest Institute-Fort Lauderdale,Fort Lauderdale,33304,,0.53500761,0.480701754
ITT Technical Institute-Lake Mary,Lake Mary,32746,,0.234789392,0.354140658
Sunstate Academy,Clearwater,33765-2702,,PrivacySuppressed,PrivacySuppressed
Heritage Institute-Jacksonville,Jacksonville,32216,,0.510204082,0.576271186
Fortis College-Smyrna,Smyrna,30080-7630,,0.573324022,0.589641434
Vatterott College-Des Moines,Des Moines,50321,,0.54978355,0.614840989
Brown Mackie College-Quad Cities,Bettendorf,52722,,0.415369161,0.351351351
ETI School of Skilled Trades,Blue Island,60406-2606,,PrivacySuppressed,PrivacySuppressed
Pivot Point Academy-Bloomingdale,Bloomingdale,60108-0000,,PrivacySuppressed,PrivacySuppressed
Xenon International Academy-Kansas City,Olathe,66061,,PrivacySuppressed,PrivacySuppressed
Baton Rouge College,Baton Rouge,70806,,PrivacySuppressed,PrivacySuppressed
Diesel Driving Academy-Baton Rouge,Baton Rouge,70815,,0.659090909,0.740909091
Jonesville Beauty School,Vidalia,71373-3358,,PrivacySuppressed,PrivacySuppressed
New England Hair Academy,Malden,02148,,PrivacySuppressed,PrivacySuppressed
Rob Roy Academy-Worcester,Worcester,01609,,0.515789474,0.344827586
Upper Cape Cod Regional Technical School,Bourne,02532,,PrivacySuppressed,PrivacySuppressed
All-State Career-Baltimore,Baltimore,21224,,0.617728532,0.810344828
New England School of Communications,Bangor,04401,,0.390243902,0.453608247
Everest Institute-Kalamazoo,Kalamazoo,49009,,0.6886121,0.571428571
Adler Graduate School,Richfield,55423,,PrivacySuppressed,PrivacySuppressed
Lebanon Technology and Career Center,Lebanon,65536,,PrivacySuppressed,PrivacySuppressed
Final Touch Beauty School,Meridian,39307,,PrivacySuppressed,PrivacySuppressed
Academy of Hair Design-Jackson,Jackson,39204,,PrivacySuppressed,PrivacySuppressed
Mitchells Hairstyling Academy-Goldsboro,Goldsboro,27534,,PrivacySuppressed,PrivacySuppressed
Lincoln Technical Institute-Moorestown,Moorestown,08057,,0.66680979,0.609164421
Monmouth County Vocational School District,Freehold,07728-5033,,PrivacySuppressed,PrivacySuppressed
Brightwood College-Las Vegas,Las Vegas,89102,,0.60106383,0.484848485
Beauty School of Middletown,Middletown,10940,,PrivacySuppressed,PrivacySuppressed
Bryant & Stratton College-Southtowns,Orchard Park,14127,,0.286484156,0.213150289
Continental School of Beauty Culture-Olean,Olean,14760,,PrivacySuppressed,PrivacySuppressed
National Tractor Trailer School Inc-Buffalo,Buffalo,14210-2007,,PrivacySuppressed,PrivacySuppressed
Yeshiva Gedolah Imrei Yosef D'spinka,Brooklyn,11219,,PrivacySuppressed,PrivacySuppressed
Cleveland Institute of Dental-Medical Assistants-Mentor,Mentor,44060-2035,,0.750819672,0.588235294
Cleveland Institute of Dental-Medical Assistants-Lyndhurst,Lyndhurst,44124-2928,,0.750819672,0.588235294
Knox County Career Center,Mount Vernon,43050,,PrivacySuppressed,PrivacySuppressed
Madison Adult Career Center,Mansfield,44905,,PrivacySuppressed,PrivacySuppressed
Remington College-Cleveland Campus,Cleveland,44125-1957,,0.602803738,0.411042945
Brown Mackie College-Findlay,Findlay,45840,,0.245110821,0.191489362
Toledo Academy of Beauty Culture-East,OREGON,43616,,PrivacySuppressed,PrivacySuppressed
Toledo Academy of Beauty Culture-South,Toledo,43614-3430,,PrivacySuppressed,PrivacySuppressed
U S Grant Joint Vocational School,Bethel,45106,,PrivacySuppressed,PrivacySuppressed
CC's Cosmetology College,Tulsa,74129,,PrivacySuppressed,PrivacySuppressed
Chisholm Trail Technology Center,Omega,73764-6335,,PrivacySuppressed,PrivacySuppressed
Gordon Cooper Technology Center,Shawnee,74804,,PrivacySuppressed,PrivacySuppressed
Kiamichi Technology Center-Atoka,Atoka,74525-0240,,PrivacySuppressed,PrivacySuppressed
Kiamichi Technology Center-Durant,Durant,74701-1904,,PrivacySuppressed,PrivacySuppressed
Kiamichi Technology Center-Hugo,Hugo,74743,,PrivacySuppressed,PrivacySuppressed
Kiamichi Technology Center-McAlester,McAlester,74501,,PrivacySuppressed,PrivacySuppressed
Kiamichi Technology Center-Idabel,Idabel,74745-2415,,PrivacySuppressed,PrivacySuppressed
Kiamichi Technology Center-Poteau,Poteau,74953,,PrivacySuppressed,PrivacySuppressed
Kiamichi Technology Center-Spiro,Spiro,74959,,PrivacySuppressed,PrivacySuppressed
Kiamichi Technology Centers-Talihina Campus,Talihina,74571,,PrivacySuppressed,PrivacySuppressed
4-States Okmulgee Academy of Cosmetology,Okmulgee,74447,,,
Le Cordon Bleu College of Culinary Arts-Portland,Portland,97205-2793,,0.635730859,0.581742739
YTI Career Institute-Altoona,Altoona,16602,,0.764705882,0.594594595
DPT Business School,Philadelphia,19116-3961,,0.37375,0.237237237
Eastern Center for Arts and Technology,Willow Grove,19090,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Center City Philadelphia,Philadelphia,19102-2701,,PrivacySuppressed,PrivacySuppressed
Oakbridge Academy of Arts,Lower Burrell,15068,,PrivacySuppressed,PrivacySuppressed
Sanford-Brown Institute-Wilkins Township,Pittsburgh,15235,,0.599713056,0.542635659
Centro de Estudios Multidisciplinarios-Humacao,Humacao,00791-4210,,0.290993072,0.23
Colegio Mayor de Tecnologia Inc,Arroyo,00714-0270,,PrivacySuppressed,PrivacySuppressed
Institucion Chaviano de Mayaguez,Mayaguez,00680,,PrivacySuppressed,PrivacySuppressed
EDIC College,Caguas,00725-0000,,PrivacySuppressed,PrivacySuppressed
Liceo de Arte-Dise-O y Comercio,Caguas,00725,,PrivacySuppressed,PrivacySuppressed
Universal Technology College of Puerto Rico,Aguadilla,00603,,PrivacySuppressed,PrivacySuppressed
Academy of Hair Technology,Greenville,29615-2363,,PrivacySuppressed,PrivacySuppressed
Mr Wayne's School of Unisex Hair Design,Cookeville,38501,,PrivacySuppressed,PrivacySuppressed
The Center for Cosmetology Education,Memphis,38117,,PrivacySuppressed,PrivacySuppressed
Queen City College,Clarksville,37042,,PrivacySuppressed,PrivacySuppressed
College of the Marshall Islands,Majuro,96960,,PrivacySuppressed,PrivacySuppressed
American National College,South Houston,77587-3714,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-San Antonio,San Antonio,78249-3303,,0.234789392,0.354140658
Remington College-Fort Worth Campus,Fort Worth,76112-1225,,0.56012333,0.391089109
University of Cosmetology Arts & Sciences-San Antonio Jamar,San Antonio,78226,,PrivacySuppressed,PrivacySuppressed
School of Automotive Machinists & Technology,Houston,77055-1803,,PrivacySuppressed,PrivacySuppressed
SW School of Business and Technical Careers-Cosmetology,San Antonio,78212-1901,,PrivacySuppressed,PrivacySuppressed
SW School of Business and Technical Careers,Eagle Pass,78852-4859,,PrivacySuppressed,PrivacySuppressed
Texas College of Cosmetology-Abilene,Abilene,79605,,PrivacySuppressed,PrivacySuppressed
Vista College-Online,Richardson,75080,,PrivacySuppressed,PrivacySuppressed
Heritage Institute-Manassas,Manassas,20111-2176,,PrivacySuppressed,PrivacySuppressed
Centura College-Newport News,Newport News,23608,,0.298140372,0.272413793
Centura College-Norfolk,Norfolk,23518-4833,,0.298140372,0.272413793
Virginia Beach City Public Schools School of Practical Nursing,Virginia Beach,23456-2499,,PrivacySuppressed,PrivacySuppressed
Northwest College of Art & Design,Poulsbo,98370,,PrivacySuppressed,PrivacySuppressed
University of Washington-Bothell Campus,Bothell,98011-8246,,0.668789809,0.625295508
University of Washington-Tacoma Campus,Tacoma,98402-3100,,0.668789809,0.625295508
Aurora St. Luke's Medical Center-School of Diagnostic Medical Sonography,Milwaukee,53207,,PrivacySuppressed,PrivacySuppressed
Huntington School of Beauty Culture-Main Campus,Huntington,25705-2030,,PrivacySuppressed,PrivacySuppressed
Valley College-Beckley,Beckley,25801,,PrivacySuppressed,PrivacySuppressed
Valley College-Martinsburg,Martinsburg,25404-6203,,PrivacySuppressed,PrivacySuppressed
Valley College-Princeton,Princeton,24740,,PrivacySuppressed,PrivacySuppressed
Bellus Academy-Poway,Poway,92064,,PrivacySuppressed,PrivacySuppressed
Capstone College,Pasadena,91103,,PrivacySuppressed,PrivacySuppressed
Central Coast College,Salinas,93901-3301,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Torrance,Torrance,90504,,0.234789392,0.354140658
Pacific College of Oriental Medicine-San Diego,San Diego,92108-4407,,PrivacySuppressed,PrivacySuppressed
Artistic Nails and Beauty Academy-Tampa,Tampa,33605,,0.485981308,0.551724138
National Aviation Academy of Tampa Bay,Clearwater,33760,,PrivacySuppressed,PrivacySuppressed
Sanford-Brown Institute-Tampa,Tampa,33610-5428,,0.66450684,0.610778443
Cain's Barber College Inc,Chicago,60615-3510,,PrivacySuppressed,PrivacySuppressed
Lawton Career Institute-Oak Park Campus,Oak Park,48237,,PrivacySuppressed,PrivacySuppressed
Madison Oneida BOCES-Practical Nursing Program,Verona,13478-0168,,PrivacySuppressed,PrivacySuppressed
Astrodome Career Centers,Houston,77054,,,
Center for Advanced Legal Studies,Houston,77042-1912,,PrivacySuppressed,PrivacySuppressed
Houston Training School-Main Campus,Houston,77026,,PrivacySuppressed,PrivacySuppressed
Remington College-Houston Campus,Houston,77082,,0.549618321,0.393305439
Bay Mills Community College,Brimley,49715,,PrivacySuppressed,PrivacySuppressed
Fond du Lac Tribal and Community College,Cloquet,55720-2342,,0.294392523,0.313253012
Northwest Indian College,Bellingham,98226-9217,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Provo,Provo,84604,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Layton,Layton,84041,,PrivacySuppressed,PrivacySuppressed
Provo College,Provo,84601,,0.515873016,0.285714286
Marinello Schools of Beauty-Ogden,Ogden,84405,,PrivacySuppressed,PrivacySuppressed
Paul Mitchell the School-Provo,Provo,84606,,0.714285714,0.705128205
University of Phoenix-Utah,Salt Lake City,84123-4642,,0.227965306,0.225880624
Utah College of Massage Therapy-Salt Lake City,Salt Lake City,84111,,0.692058347,0.654188948
CET-Coachella,Coachella,92236,,0.587852495,0.540183113
CET-Oxnard,Oxnard,93030,,0.587852495,0.540183113
CET-Santa Maria,Santa Maria,93458,,0.587852495,0.540183113
CET-Rancho Temecula,Temecula,92590,,0.587852495,0.540183113
Colorado School of Traditional Chinese Medicine,Denver,80206,,PrivacySuppressed,PrivacySuppressed
Massage Therapy Institute of Colorado,Denver,80206,,PrivacySuppressed,PrivacySuppressed
Michigan College of Beauty-Troy,Troy,48083,,PrivacySuppressed,PrivacySuppressed
Ogle School Hair Skin Nails-Dallas,Dallas,75214-2389,,0.652830189,0.565217391
Phoenix Seminary,Phoenix,85018-7607,,,
Faust Institute of Cosmetology-Spirit Lake,Spirit Lake,51360,,PrivacySuppressed,PrivacySuppressed
Seattle Vocational Institute,Seattle,98144-2219,,0.027823241,0.042666667
Baker College of Port Huron,Port Huron,48060,,0.146190378,0.108433735
Empire Beauty School-Hyannis,Hyannis,02601,,0.50728863,0.5
Brookstone College-Greensboro,Greensboro,27409-9545,,0.361940299,0.4
Cheeks International Academy of Beauty Culture-Fort Collins,Loveland,80538,,PrivacySuppressed,PrivacySuppressed
Cheeks International Academy of Beauty Culture-Greeley,Greeley,80631,,PrivacySuppressed,PrivacySuppressed
Colorado School of Healing Arts,Lakewood,80226,,PrivacySuppressed,PrivacySuppressed
Remington College-Colorado Springs Campus,Colorado Springs,80918-3401,,0.623655914,0.472222222
Empire Beauty School-Arvada,Arvada,80003,,PrivacySuppressed,PrivacySuppressed
Westwood College-Aurora Campus,Aurora,80011,,0.167457132,0.139648438
Kaplan College-Denver,Thornton,80229,,0.635964912,0.684210526
ITT Technical Institute-San Bernardino,San Bernardino,92408,,0.234789392,0.354140658
Los Angeles ORT College-Van Nuys Campus,Van Nuys,91411,,0.217252396,0.206060606
Texas School of Business-Southwest,Houston,77057,,0.607348384,0.418699187
University of Phoenix-Puerto Rico,Guaynabo,00968-3028,,0.227965306,0.225880624
Mt. Diablo Adult Education-Mt. Diablo USD,Concord,94518-1199,,PrivacySuppressed,PrivacySuppressed
Royale College of Beauty,Temecula,92590,,PrivacySuppressed,PrivacySuppressed
Westech College,Fontana,92335,,0.698181818,0.640625
Greater Lowell Technical School,Tyngsboro,01879,,PrivacySuppressed,PrivacySuppressed
Academy of Hair Design-Pearl,Pearl,39208,,PrivacySuppressed,PrivacySuppressed
King's College,Charlotte,28204,,0.692307692,0.756097561
Miller-Motte Technical College-Clarksville,Clarksville,37040,,0.389142857,0.294238683
Genesis Career College-Lebanon,Lebanon,37087,,PrivacySuppressed,PrivacySuppressed
Brightwood College-Dallas,Dallas,75234,,0.640552995,0.569620253
Star College of Cosmetology 2,Tyler,75702-8214,,PrivacySuppressed,PrivacySuppressed
Southwest Collegiate Institute for the Deaf,Big Spring,79720-7298,,0.201327434,0.131313131
Fortis College-Richmond,Richmond,23230,,PrivacySuppressed,PrivacySuppressed
Midwest College of Oriental Medicine-Racine,Racine,53403-9747,,PrivacySuppressed,PrivacySuppressed
Hacienda La Puente Adult Education,La Puente,91746-0002,,PrivacySuppressed,PrivacySuppressed
La Belle Beauty Academy,Miami,33144,,PrivacySuppressed,PrivacySuppressed
Advanced Technical Centers,Miami,33122,,,
Hawaii Community College,Hilo,96720-5096,,0.130801688,0.097560976
Regency Beauty Institute-Winston-Salem,Winston-Salem,27103,,PrivacySuppressed,PrivacySuppressed
Robert Fiance Beauty Schools-North Plainfield,North Plainfield,07060,,PrivacySuppressed,PrivacySuppressed
Long Island Beauty School-Hauppauge,Hauppauge,11788,,PrivacySuppressed,PrivacySuppressed
Buckeye Joint Vocational School,New Philadelphia,44663-9450,,PrivacySuppressed,PrivacySuppressed
Sandusky Career Center,Sandusky,44870,,PrivacySuppressed,PrivacySuppressed
Greater Altoona Career & Technology Center,Altoona,16602-3616,,0.756756757,0.575757576
Northeastern Hospital School of Nursing,Philadelphia,19134,,PrivacySuppressed,PrivacySuppressed
Central Texas Beauty College-Temple,Temple,76504-6948,,PrivacySuppressed,PrivacySuppressed
Dance Theatre of Harlem Inc,New York,10031-1896,,,
Erie 2 Chautauqua Cattaraugus BOCES-Practical Nursing Program,Angola,14006,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Brooklyn,Brooklyn,11214,,0.587533157,0.666666667
Houston Training School-Gulfgate,Houston,77087,,PrivacySuppressed,PrivacySuppressed
Antonelli College-Hattiesburg,Hattiesburg,39401,,0.426160338,0.405660377
Eastern New Mexico University-Ruidoso Campus,Ruidoso,88345,,0.166449935,0.120287253
Newbridge College-Santa Ana,Santa Ana,92705,,0.726790451,0.806451613
Kaplan College-Stockton,Stockton,95207,,PrivacySuppressed,PrivacySuppressed
The Bryman School of Arizona,Phoenix,85029,,0.513947001,0.439897698
Beacon College,Leesburg,34748,,PrivacySuppressed,PrivacySuppressed
Acupuncture and Integrative Medicine College-Berkeley,Berkeley,94704,,PrivacySuppressed,PrivacySuppressed
Estrella Mountain Community College,Avondale,85392-1000,,PrivacySuppressed,PrivacySuppressed
Heartland Community College,Normal,61761-9446,,0.082788671,0.082125604
Georgia Military College-Augusta Campus,Martinez,30907,,0.063903282,0.054385965
Georgia Military College-Valdosta Campus,Valdosta,31605,,0.063903282,0.054385965
Georgia Military College-Atlanta Campus,Fairburn,30213,,0.063903282,0.054385965
Georgia Military College-Warner Robins Campus,Warner Robins,31093,,0.063903282,0.054385965
University of the Potomac-Washington DC Campus,Washington,20005,,0.22826087,0.288135593
Rabbi Jacob Joseph School,Edison,08817,,PrivacySuppressed,PrivacySuppressed
Sanford-Brown Institute-Ft Lauderdale,Fort Lauderdale,33309,,0.646798652,0.557798165
The Salon Professional Academy-Melbourne,Melbourne,32904,,PrivacySuppressed,PrivacySuppressed
Fortis Institute-Scranton,Scranton,18509-2903,,0.617424242,0.527777778
Milan Institute of Cosmetology-Amarillo,Amarillo,79103,,0.536817102,0.5
Everglades University,Boca Raton,33431,,0.477272727,0.524038462
Seminar L'moros Bais Yaakov,Brooklyn,11219,,PrivacySuppressed,PrivacySuppressed
Herzing University-Winter Park,Winter Park,32792,,0.340697674,0.338870432
Coral Ridge Nurses Assistant Training School Inc,Fort Lauderdale,33311,,PrivacySuppressed,PrivacySuppressed
Emil Fries Piano Hospital and Training Center,Vancouver,98661-4323,,PrivacySuppressed,PrivacySuppressed
Fairview Beauty Academy,Fairview Park,44126-2214,,PrivacySuppressed,PrivacySuppressed
Florida College of Natural Health-Pompano Beach,Pompano Beach,33064,,0.635062612,0.652173913
National College-Nashville,Nashville,37211,,0.340961098,0.314814815
College of Biblical Studies-Houston,Houston,77036-3211,,0.324675325,0.283783784
Inner State Beauty School,Lyndhurst,44124-2406,,PrivacySuppressed,PrivacySuppressed
Virginia College-Pensacola,Pensacola,32502-4650,,0.348716741,0.367403315
