,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
4116,Fox Valley Technical College,Appleton,54912-2277,,0.132743363,0.129102845
4117,Gateway Technical College,Kenosha,53144-1690,,0.299938537,0.19609583
4118,Gill-Tech Academy of Hair Design,Appleton,54914-8613,,PrivacySuppressed,PrivacySuppressed
4119,The Professional Hair Design Academy,Eau Claire,54701-7633,,PrivacySuppressed,PrivacySuppressed
4120,ITT Technical Institute-Greenfield,Greenfield,53220-4612,,0.403152496,0.452518746
4121,Lakeland University,Plymouth,53073,,0.409547739,0.42962963
4122,Lakeshore Technical College,Cleveland,53015-1414,,0.470588235,0.468944099
4123,Lawrence University,Appleton,54911,,0.743421053,0.628571429
4124,Maranatha Baptist University,Watertown,53094,,0.393939394,0.449541284
4125,Marian University,Fond Du Lac,54935-4699,,0.49602122,0.369426752
4126,Marquette University,Milwaukee,53233,,0.7359199,0.711755234
4127,Medical College of Wisconsin,Milwaukee,53226-0509,,PrivacySuppressed,PrivacySuppressed
4128,Mid-State Technical College,Wisconsin Rapids,54494,,0.407942238,0.286746988
4129,Milwaukee Area Technical College,Milwaukee,53233-1443,,0.164105716,0.143939394
4130,Milwaukee Institute of Art & Design,Milwaukee,53202-6003,,0.594202899,0.548780488
4131,Milwaukee School of Engineering,Milwaukee,53202-3109,,0.537414966,0.577565633
4132,Moraine Park Technical College,Fond du Lac,54936-1940,,0.29389313,0.279176201
4133,Mount Mary University,Milwaukee,53222-4597,,PrivacySuppressed,PrivacySuppressed
4134,Nashotah House,Nashotah,53058-9793,,,
4135,Nicolet Area Technical College,Rhinelander,54501-0518,,0.253424658,0.29787234
4136,Northcentral Technical College,Wausau,54401-1899,,0.342245989,0.308957953
4137,Northeast Wisconsin Technical College,Green Bay,54307-9042,,0.335369993,0.338038633
4138,Northland International University,Dunbar,54119-9285,,0.479452055,0.418918919
4139,Northland College,Ashland,54806-3999,,0.486842105,0.53164557
4140,Ripon College,Ripon,54971-0248,,0.690322581,0.544
4141,Sacred Heart Seminary and School of Theology,Franklin,53132,,,
4142,Saint Norbert College,De Pere,54115-2099,,0.108695652,0.079069767
4143,Silver Lake College of the Holy Family,Manitowoc,54220-9319,,0.387096774,0.392857143
4144,State College of Beauty Culture Inc,Wausau,54403,,PrivacySuppressed,PrivacySuppressed
4145,Southwest Wisconsin Technical College,Fennimore,53809-9778,,0.506578947,0.455882353
4146,Bryant & Stratton College-Milwaukee,Milwaukee,53203-2608,,0.277818628,0.183945139
4147,University of Wisconsin Colleges,Madison,53708-8680,,0.250397456,0.199253383
4148,Viterbo University,La Crosse,54601-8804,,0.52173913,0.379679144
4149,Chippewa Valley Technical College,Eau Claire,54701-6162,,0.343173432,0.351407716
4150,Waukesha County Technical College,Pewaukee,53072-4601,,0.314977974,0.279336735
4151,Western Technical College,La Crosse,54601,,0.315337423,0.314993122
4152,University of Wisconsin-Whitewater,Whitewater,53190-1790,,0.558681672,0.470540098
4153,Wisconsin Indianhead Technical College,Shell Lake,54871-8727,,0.476112026,0.479423868
4154,Wisconsin School of Professional Psychology,Milwaukee,53225-4960,,,
4155,Paul Mitchell the School-Green Bay,De Pere,54115,,PrivacySuppressed,PrivacySuppressed
4156,University of Wisconsin-Eau Claire,Eau Claire,54701,,0.603112841,0.578125
4157,University of Wisconsin-Green Bay,Green Bay,54311-7001,,0.413127413,0.366972477
4158,University of Wisconsin-La Crosse,La Crosse,54601-9959,,0.649267399,0.538562092
4159,Wisconsin Lutheran College,Milwaukee,53226-4699,,0.621118012,0.387596899
4160,University of Wisconsin-Oshkosh,Oshkosh,54901,,0.480757098,0.436380773
4161,University of Wisconsin-Parkside,Kenosha,53141-2000,,0.25,0.231578947
4162,Herzing University-Madison,Madison,53718,,0.355050695,0.342744583
4163,University of Wisconsin-Stout,Menomonie,54751,,0.520379147,0.431906615
4164,University of Wisconsin-Superior,Superior,54880-4500,,0.399141631,0.327102804
4165,University of Wisconsin-Madison,Madison,53706-1380,,0.789112534,0.72789448
4166,University of Wisconsin-Milwaukee,Milwaukee,53201-0413,,0.387670798,0.353111433
4167,University of Wisconsin-Platteville,Platteville,53818-3001,,0.483687943,0.403458213
4168,University of Wisconsin-River Falls,River Falls,54022-5001,,0.532397408,0.439739414
4169,University of Wisconsin-Stevens Point,Stevens Point,54481-3897,,0.572344322,0.537393162
4170,Casper College,Casper,82601-4699,,0.092402464,0.071052632
4171,Central Wyoming College,Riverton,82501,,0.252873563,0.215469613
4172,Eastern Wyoming College,Torrington,82240-1699,,0.3,0.194805195
4173,Laramie County Community College,Cheyenne,82007-3299,,0.250450451,0.196808511
4174,Northwest College,Powell,82435,,0.218068536,0.190045249
4175,Sheridan College,Sheridan,82801,,0.260869565,0.262295082
4176,Western Wyoming Community College,Rock Springs,82901,,0.329341317,0.284946237
4177,Cheeks International Academy of Beauty Culture-Cheyenne,Cheyenne,82001-4413,,PrivacySuppressed,PrivacySuppressed
4178,Wyotech-Laramie,Laramie,82070,,0.742331288,0.756749873
4179,University of Wyoming,Laramie,82071,,0.469726563,0.395296753
4180,American Samoa Community College,Pago Pago,96799-2609,,0.091549296,0.069620253
4181,Guam Community College,Mangilao,96913,,0.124015748,0.071005917
4182,University of Guam,Mangilao,96923,,0.119842829,0.122093023
4183,Northern Marianas College,Saipan,96950-1250,,0.074906367,0.096385542
4184,Institute of Beauty Careers,Arecibo,00613,,0.104651163,0.086419753
4185,Educational Technical College-Recinto de Bayamon,Bayamon,00959,,0.059479554,0.049822064
4186,American University of Puerto Rico,Bayamon,00960-2037,,0.207282913,0.129032258
4187,American University of Puerto Rico,Manati,00674-1082,,0.207282913,0.129032258
4188,American Educational College,Bayamon,00961,,PrivacySuppressed,PrivacySuppressed
4189,Antilles School of Technical Careers,San Juan,00909,,PrivacySuppressed,PrivacySuppressed
4190,Universidad Adventista de las Antillas,Mayaguez,00680-0000,,0.377289377,0.288888889
4191,Atlantic University College,Guaynabo,00970,,0.402515723,0.26618705
4192,Universidad Central de Bayamon,Bayamón,00960-1725,,0.223776224,0.12987013
4193,Columbia Central University-Caguas,Caguas,00726,,0.329177057,0.216080402
4194,Carlos Albizu University-San Juan,San Juan,00902-3711,,0.68852459,0.568627451
4195,Caribbean University-Bayamon,Bayamon,00960-0493,,0.193447738,0.082340195
4196,Caribbean University-Carolina,Carolina,00985,,0.193447738,0.082340195
4197,Pontifical Catholic University of Puerto Rico-Arecibo,Arecibo,00614-4045,,0.268786127,0.189536032
4198,Pontifical Catholic University of Puerto Rico-Ponce,Ponce,00717-9997,,0.268786127,0.189536032
4199,Centro de Estudios Multidisciplinarios-San Juan,San Juan,00926-1931,,0.193283071,0.169039146
4200,Universidad Teologica del Caribe,Trujillo Alto,00978-0901,,PrivacySuppressed,PrivacySuppressed
4201,Colegio Universitario de San Juan,San Juan,00918,,0.32238806,0.21754386
4202,Universidad Metropolitana,San Juan,00926-2602,,0.297138377,0.210227273
4203,Puerto Rico Conservatory of Music,San Juan,00907-3373,,0.428571429,0.205882353
4204,Center for Advanced Studies On Puerto Rico and the Caribbean,San Juan,00901,,PrivacySuppressed,PrivacySuppressed
4205,EDP University of Puerto Rico Inc-San Sebastian,San Sebastian,00685,,0.298456261,0.234782609
4206,Emma's Beauty Academy-Mayaguez,Mayaguez,00680,,PrivacySuppressed,PrivacySuppressed
4207,Escuela de Artes Plasticas y Diseno de Puerto Rico,San Juan,00902-1112,,0.240963855,0.176470588
4208,Instituto Tecnologico de Puerto Rico-Recinto de Manati,Manati,00674-1091,,PrivacySuppressed,PrivacySuppressed
4209,Huertas College,Caguas,00725,,0.258982036,0.174397032
4210,Humacao Community College,Humacao,00792,,0.195876289,0.235849057
4211,ICPR Junior College-Arecibo,Arecibo,00614-0067,,0.067292645,0.061326658
4212,ICPR Junior College-Mayaguez,Mayaguez,00681-1108,,0.067292645,0.061326658
4213,Instituto de Educacion Tecnica Ocupacional La Reine-Manati,Manati,00674-0000,,PrivacySuppressed,PrivacySuppressed
4214,Richport Technical College,Gurabo,00778,,PrivacySuppressed,PrivacySuppressed
4215,Instituto de Banca y Comercio Inc,Guaynabo,00966-2309,,0.123298267,0.093402062
4216,Instituto Tecnologico de Puerto Rico-Recinto de Guayama,Guayama,00785-0000,,PrivacySuppressed,PrivacySuppressed
4217,Instituto Tecnologico de Puerto Rico-Recinto de Ponce,Ponce,00717-0306,,PrivacySuppressed,PrivacySuppressed
4218,Instituto Tecnologico de Puerto Rico-Recinto de San Juan,San Juan,00924,,PrivacySuppressed,PrivacySuppressed
4219,Inter American University of Puerto Rico-San German,San German,00683,,0.225981056,0.134959047
4220,Inter American University of Puerto Rico-Aguadilla,Aguadilla,00603,,0.225981056,0.134959047
4221,Inter American University of Puerto Rico-Arecibo,Arecibo,00614,,0.225981056,0.134959047
4222,Inter American University of Puerto Rico-Barranquitas,Barranquitas,00794-0517,,0.225981056,0.134959047
4223,Inter American University of Puerto Rico-Metro,San Juan,00919,,0.225981056,0.134959047
4224,Inter American University of Puerto Rico-Ponce,Mercedita,00715-1602,,0.225981056,0.134959047
4225,Inter American University of Puerto Rico-Fajardo,Fajardo,00738-7003,,0.225981056,0.134959047
4226,Inter American University of Puerto Rico-Guayama,Guayama,00785,,0.225981056,0.134959047
4227,Inter American University of Puerto Rico-Bayamon,Bayamon,00957-6257,,0.225981056,0.134959047
4228,Inter American University of Puerto Rico-School of Law,San Juan,00936-8351,,0.225981056,0.134959047
4229,International Technical College,San Juan,00918-3325,,PrivacySuppressed,PrivacySuppressed
4230,Liceo de Arte y Tecnologia,San Juan,00917,,0.583333333,0.380692168
4231,MBTI Business Training Institute,Santurce,00907-3917,,0.095636026,0.079027356
4232,Modern Hairstyling Institute-Bayamon,Bayamon,00961,,PrivacySuppressed,PrivacySuppressed
4233,Modern Hairstyling Institute-Arecibo,Arecibo,00612,,PrivacySuppressed,PrivacySuppressed
4234,National University College-Bayamon,Bayamon,00960,,0.148778683,0.121382637
4235,National University College-Arecibo,Arecibo,00612,,0.148778683,0.121382637
4236,Ponce Paramedical College Inc,Ponce,00716-2901,,0.338598223,0.290996785
4237,Ponce Health Sciences University,Ponce,00732,,,
4238,University of Puerto Rico-Aguadilla,Ramey,00604-6150,,0.444884488,0.346439958
4239,University of Puerto Rico-Arecibo,Arecibo,00614-4010,,0.527573529,0.405063291
4240,University of Puerto Rico-Bayamon,Bayamon,00959,,0.337682672,0.268912905
4241,University of Puerto Rico-Carolina,Carolina,00984-4800,,0.176240937,0.117770768
4242,University of Puerto Rico-Cayey,Cayey,00737-2230,,0.497446374,0.431077694
4243,University of Puerto Rico-Humacao,Humacao,00792,,0.482418525,0.388540734
4244,University of Puerto Rico-Utuado,Utuado,00641,,0.25872093,0.152641879
4245,University of Puerto Rico-Mayaguez,Mayaguez,00681,,0.590582602,0.479727891
4246,University of Puerto Rico-Medical Sciences,San Juan,00936-5067,,0.533707865,0.691489362
4247,University of Puerto Rico-Ponce,Ponce,00716-9996,,0.512693499,0.320305052
4248,University of Puerto Rico-Rio Piedras,San Juan,00931-0000,,0.372033589,0.331157055
4249,Universidad del Este,Carolina,00985-0985,,0.27994429,0.182356105
4250,Ryder Memorial School for Practical Nursing,Humacao,00791,,PrivacySuppressed,PrivacySuppressed
4251,Universidad del Sagrado Corazon,Santurce,00907,,0.31366765,0.239946381
4252,Seminario Evangelico de Puerto Rico,San Juan,00925,,,
4253,Universidad Central Del Caribe,Bayamon,00960-6032,,PrivacySuppressed,PrivacySuppressed
4254,Universidad Politecnica de Puerto Rico,Hato Rey,00919,,0.142857143,0.127532777
4255,Pontifical Catholic University of Puerto Rico-Mayaguez,Mayaguez,00680-1713,,0.268786127,0.189536032
4256,Universidad del Turabo,Gurabo,00778-3030,,0.227148969,0.177536232
4257,College of Micronesia-FSM,Pohnpei,96941,,0.038412292,0.033536585
4258,Palau Community College,Koror,96940,,PrivacySuppressed,PrivacySuppressed
4259,University of the Virgin Islands,Charlotte Amalie,00802-9990,,0.169767442,0.10880829
4260,Stanford University,Stanford,94305,,0.85971223,0.843949045
4261,Purdue University-Main Campus,West Lafayette,47907-2040,,0.68489893,0.622289973
4262,Blue Hills Regional Technical School,Canton,02021,,PrivacySuppressed,PrivacySuppressed
4263,Parker University,Dallas,75229-5668,,0.75,0.831683168
4264,EDP University of Puerto Rico Inc-San Juan,San Juan,00919-2303,,0.298456261,0.234782609
4265,ICPR Junior College-General Institutional,Hato Rey,00919-0304,,0.067292645,0.061326658
4266,ITT Technical Institute-Sylmar,Sylmar,91342-3664,,0.403152496,0.452518746
4267,ITT Technical Institute-Westminster,Westminster,80031,,0.403152496,0.452518746
4268,Widener University-Delaware Law School,Wilmington,19803,,0.576923077,0.483204134
4269,City College-Fort Lauderdale,Fort Lauderdale,33309,,0.455631399,0.359073359
4270,Meridian College,Sarasota,34240,,0.503289474,0.391304348
4271,Georgia State University-Perimeter College,Atlanta,30303-3083,,0.11882791,0.089167975
4272,Georgia Piedmont Technical College,Clarkston,30021-2397,,0.118925831,0.134228188
4273,The Beauty Institute Schwarzkopf Professional-Coeur D'Alene,Coeur D'Alene,83815,,PrivacySuppressed,PrivacySuppressed
4274,Cortiva Institute-Chicago,Chicago,60602,,0.638888889,0.617647059
4275,ETI School of Skilled Trades,Willowbrook,60527,,PrivacySuppressed,PrivacySuppressed
4276,Trend Setters' Academy of Beauty Culture-Elizabethtown,Elizabethtown,42701,,PrivacySuppressed,PrivacySuppressed
4277,Traxlers School of Hair,Jackson,39212,,PrivacySuppressed,PrivacySuppressed
4278,Jones Hair Design College,Carthage,39050-4423,,0.613636364,0.760869565
4279,Vatterott College-Berkeley,Berkeley,63134,,0.409617613,0.463481856
4280,Metro Business College-Rolla,Rolla,65401,,0.577294686,0.428571429
4281,Metro Business College-Jefferson City,Jefferson City,65109,,0.577294686,0.428571429
4282,Warren County Community College,Washington,07882-4343,,0.200819672,0.210191083
4283,St. John's College,Santa Fe,87505-4599,,0.354166667,0.419354839
4284,Yeshiva and Kollel Harbotzas Torah,Brooklyn,11230,,PrivacySuppressed,PrivacySuppressed
4285,Bais Medrash Elyon,Monsey,10952,,PrivacySuppressed,PrivacySuppressed
4286,Antioch University-Los Angeles,Culver City,90230-7615,,0.490476191,0.5
4287,Antioch University-Santa Barbara,Santa Barbara,93101,,0.490476191,0.5
4288,Antioch University-New England,Keene,03431,,0.490476191,0.5
4289,Antioch University-Seattle,Seattle,98121-1814,,0.490476191,0.5
4290,Antioch University-Midwest,Yellow Springs,45387,,0.490476191,0.5
4291,Mid-America Christian University,Oklahoma City,73170-9797,,0.254937163,0.201086957
4292,Platt College-Tulsa,Tulsa,74145,,0.471352177,0.335766423
4293,Ponca City Beauty College,Ponca City,74601,,PrivacySuppressed,PrivacySuppressed
4294,Francis Tuttle Technology Center,Oklahoma City,73142-2789,,0.417777778,0.23655914
4295,Career Point College,Tulsa,74146,,0.479294479,0.424489796
4296,Central Technology Center,Drumright,74030,,PrivacySuppressed,PrivacySuppressed
4297,Carrington College-Portland,Portland,97232-1309,,0.73964497,0.615789474
4298,Career Technology Center of Lackawanna County,Scranton,18508,,PrivacySuppressed,PrivacySuppressed
4299,Brightwood College-Nashville,Nashville,37217-5318,,0.668704157,0.593495935
4300,Brightwood College-El Paso,El Paso,79907,,0.765603329,0.648809524
4301,Houston Graduate School of Theology,Houston,77035-3602,,PrivacySuppressed,PrivacySuppressed
4302,Palo Alto College,San Antonio,78224-2499,,0.111934156,0.084883721
4303,Sebring Career Schools-Huntsville,Huntsville,77340,,PrivacySuppressed,PrivacySuppressed
4304,University of Cosmetology Arts & Sciences-San Antonio Perrin,San Antonio,78217,,PrivacySuppressed,PrivacySuppressed
4305,Central Texas Beauty College-Round Rock,Round Rock,78664-4604,,PrivacySuppressed,PrivacySuppressed
4306,Empire Beauty School-Manitowoc,Manitowoc,54220-5040,,0.518896834,0.62295082
4307,Unification Theological Seminary,Barrytown,12507,,PrivacySuppressed,PrivacySuppressed
4308,Athens Technical College,Athens,30601,,0.209183674,0.232424677
4309,Maricopa Skill Center,Phoenix,85034-4101,,0.097526502,0.092611863
4310,Carrington College-San Leandro,San Leandro,94578-1977,,0.633649554,0.531806616
4311,Headmasters School of Hair Design,Lewiston,83501,,PrivacySuppressed,PrivacySuppressed
4312,Nicholas Jay Salon & Spa Academy,Nampa,83686-5104,,PrivacySuppressed,PrivacySuppressed
