INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Tennessee College of Applied Technology-Paris,Paris,38242,,PrivacySuppressed,PrivacySuppressed
Plaza Beauty School,Memphis,38117-4822,,PrivacySuppressed,PrivacySuppressed
Tennessee College of Applied Technology-Pulaski,Pulaski,38478-0614,,PrivacySuppressed,PrivacySuppressed
Rhodes College,Memphis,38112-1690,,0.664335664,0.681818182
Tennessee College of Applied Technology-Ripley,Ripley,38063,,PrivacySuppressed,PrivacySuppressed
Roane State Community College,Harriman,37748,,0.066326531,0.039370079
Tennessee College of Applied Technology-Crump,Crump,38327,,PrivacySuppressed,PrivacySuppressed
Southwest Tennessee Community College,Memphis,38103,,PrivacySuppressed,PrivacySuppressed
Tennessee College of Applied Technology-Shelbyville,Shelbyville,37160-3629,,PrivacySuppressed,PrivacySuppressed
Sewanee-The University of the South,Sewanee,37383-1000,,0.706422018,0.745098039
Tennessee College of Applied Technology-Oneida-Huntsville,Huntsville,37756-4149,,PrivacySuppressed,PrivacySuppressed
Tennessee College of Applied Technology-Crossville,Crossville,38555,,PrivacySuppressed,PrivacySuppressed
Tennessee College of Applied Technology-McMinnville,McMinnville,37110,,PrivacySuppressed,PrivacySuppressed
Tennessee College of Applied Technology-Jackson,Jackson,38301,,PrivacySuppressed,PrivacySuppressed
Tennessee College of Applied Technology-Knoxville,Knoxville,37919,,PrivacySuppressed,PrivacySuppressed
Tennessee College of Applied Technology-Whiteville,Whiteville,38075-0489,,PrivacySuppressed,PrivacySuppressed
Pellissippi State Community College,Knoxville,37933-0990,,0.062068966,0.034074074
Southern Adventist University,Collegedale,37315-0370,,0.366795367,0.312820513
Southern College of Optometry,Memphis,38104-2211,,PrivacySuppressed,PrivacySuppressed
Tennessee Wesleyan University,Athens,37303,,0.565789474,0.365853659
The University of Tennessee-Chattanooga,Chattanooga,37403-2598,,0.355088496,0.287477954
The University of Tennessee-Knoxville,Knoxville,37996,,0.491570074,0.419768935
The University of Tennessee-Martin,Martin,38238,,0.332361516,0.310782241
Fountainhead College of Technology,Knoxville,37918,,PrivacySuppressed,PrivacySuppressed
Tennessee School of Beauty of Knoxville Inc,Knoxville,37921,,PrivacySuppressed,PrivacySuppressed
Tennessee State University,Nashville,37209-1561,,0.162695152,0.160475483
Tennessee Technological University,Cookeville,38505-0001,,0.420757363,0.369565217
Tennessee Temple University,Chattanooga,37404-3587,,0.213333333,0.238095238
Trevecca Nazarene University,Nashville,37210,,0.217741936,0.113924051
Northeast State Community College,Blountville,37617-0246,,PrivacySuppressed,PrivacySuppressed
Tusculum College,Greeneville,37743,,0.537209302,0.344827586
Union University,Jackson,38305-3697,,0.558441558,0.413793103
New Concepts School of Cosmetology,Cleveland,37311,,,
Vanderbilt University,Nashville,37240,,0.800505051,0.708894879
Volunteer Beauty Academy-Dyersburg,Dyersburg,38024-1604,,PrivacySuppressed,PrivacySuppressed
Volunteer State Community College,Gallatin,37066-3188,,0.087653157,0.065168539
Walters State Community College,Morristown,37813-6899,,0.067502411,0.036734694
West Tennessee Business College,Jackson,38301,,PrivacySuppressed,PrivacySuppressed
William Moore College of Technology,Memphis,38104-7240,,PrivacySuppressed,PrivacySuppressed
Abilene Christian University,Abilene,79699,,0.565488566,0.395604396
Alvin Community College,Alvin,77511-4898,,PrivacySuppressed,PrivacySuppressed
Amarillo College,Amarillo,79109,,0.120481928,0.062992126
American Commercial College-San Angelo,San Angelo,76904,,PrivacySuppressed,PrivacySuppressed
American Commercial College-Lubbock,Lubbock,79411,,PrivacySuppressed,PrivacySuppressed
American Commercial College-Abilene,Abilene,79602,,PrivacySuppressed,PrivacySuppressed
American Commercial College-Odessa,Odessa,79762,,PrivacySuppressed,PrivacySuppressed
ATI Technical Training Center,Dallas,75235,,PrivacySuppressed,PrivacySuppressed
Angelina College,Lufkin,75902-1768,,PrivacySuppressed,PrivacySuppressed
Angelo State University,San Angelo,76909,,0.301886793,0.217687075
Arlington Baptist College,Arlington,76012-3425,,PrivacySuppressed,PrivacySuppressed
Arlington Career Institute,Grand Prairie,75050,,0.455645161,0.476190476
The Art Institute of Houston,Houston,77027-9625,,0.3725,0.364605544
Austin College,Sherman,75090-4400,,0.748427673,0.576
Austin Community College District,Austin,78752,,0.017119464,0.010778443
Austin Presbyterian Theological Seminary,Austin,78705-5711,,,
Baldwin Beauty School-South Austin,Austin,78704-4785,,PrivacySuppressed,PrivacySuppressed
Baptist Missionary Association Theological Seminary,Jacksonville,75766-5407,,PrivacySuppressed,PrivacySuppressed
Texas A & M University Health Science Center,Bryan,77807,,PrivacySuppressed,PrivacySuppressed
Baylor College of Medicine,Houston,77030-3498,,PrivacySuppressed,PrivacySuppressed
Baylor University,Waco,76798,,0.556198347,0.482444733
Coastal Bend College,Beeville,78102,,PrivacySuppressed,PrivacySuppressed
Blinn College,Brenham,77833-4098,,0.081439394,0.050713154
Remington College-Dallas Campus,Garland,75041,,0.635542169,0.410628019
Vet Tech Institute of Houston,Houston,77027,,PrivacySuppressed,PrivacySuppressed
Brazosport College,Lake Jackson,77566-3199,,PrivacySuppressed,PrivacySuppressed
Brookhaven College,Farmers Branch,75244-4997,,PrivacySuppressed,PrivacySuppressed
Capitol City Trade and Technical School,Austin,78704,,0.513100437,0.443207127
Capitol City Careers,Austin,78735,,PrivacySuppressed,PrivacySuppressed
Cedar Valley College,Lancaster,75134-3799,,PrivacySuppressed,PrivacySuppressed
Central Texas College,Killeen,76549-4199,,PrivacySuppressed,PrivacySuppressed
Charles and Sues School of Hair Design,Bryan,77802,,PrivacySuppressed,PrivacySuppressed
Cisco College,Cisco,76437,,0.05227882,0.024943311
Clarendon College,Clarendon,79226,,PrivacySuppressed,PrivacySuppressed
Concordia University-Texas,Austin,78726,,0.241176471,0.222222222
Conlee's College of Cosmetology,Kerrville,78028-4312,,PrivacySuppressed,PrivacySuppressed
North Central Texas College,Gainesville,76240-4699,,PrivacySuppressed,PrivacySuppressed
Texas A & M University-Corpus Christi,Corpus Christi,78412-5503,,0.413223141,0.334405145
Cosmetology Career Center LLC,Carrollton,75006,,0.719101124,0.538461539
Court Reporting Institute of Dallas,Dallas,75247,,PrivacySuppressed,PrivacySuppressed
Dallas Baptist University,Dallas,75211-9299,,0.459962756,0.483076923
Dallas Christian College,Dallas,75234-7299,,0.317073171,0.448275862
Dallas Institute of Funeral Service,Dallas,75227-4314,,0.545454546,0.583333333
Dallas Theological Seminary,Dallas,75204,,,
University of Dallas,Irving,75062-4736,,0.559006211,0.494845361
Del Mar College,Corpus Christi,78404-3897,,0.080921053,0.067045455
DeVry University-Texas,Irving,75063-2439,,0.062246964,0.02965213
Career Point College,San Antonio,78201,,0.640269587,0.510769231
East Texas Baptist University,Marshall,75670-1498,,0.444444444,0.294736842
Careers Unlimited,Tyler,75702,,PrivacySuppressed,PrivacySuppressed
Texas A&M University-Texarkana,Texarkana,75503,,0.545023697,0.43902439
Texas A & M University-Commerce,Commerce,75429-3011,,0.486687966,0.352941177
Eastfield College,Mesquite,75150-2099,,PrivacySuppressed,PrivacySuppressed
El Centro College,Dallas,75202-3604,,PrivacySuppressed,PrivacySuppressed
El Paso Community College,El Paso,79925,,0.025278059,0.019472617
Western Technical College,El Paso,79924,,0.795081967,0.646616541
Western Technical College,El Paso,79927,,0.795081967,0.646616541
Exposito School of Hair Design,Amarillo,79109-3208,,PrivacySuppressed,PrivacySuppressed
South University-The Art Institute of Dallas,Dallas,75231-5993,,0.422969188,0.36627907
Fort Worth Beauty School,Benbrook,76116,,PrivacySuppressed,PrivacySuppressed
Frank Phillips College,Borger,79008-5118,,PrivacySuppressed,PrivacySuppressed
Franklin Beauty School,Houston,77021-2909,,PrivacySuppressed,PrivacySuppressed
Galveston College,Galveston,77550-7496,,0.115384615,0.071005917
Grayson College,Denison,75020-8299,,0.161347518,0.099585062
Hallmark University,San Antonio,78230-1736,,0.492307692,0.557863502
Hardin-Simmons University,Abilene,79698-0001,,0.46381579,0.304659498
Trinity Valley Community College,Athens,75751,,0.13255814,0.058394161
Hill College,Hillsboro,76645,,PrivacySuppressed,PrivacySuppressed
Houston Baptist University,Houston,77074-3298,,0.352112676,0.230088496
University of Houston-Clear Lake,Houston,77058-1002,,0.581512605,0.561752988
Houston Community College,Houston,77002,,PrivacySuppressed,PrivacySuppressed
University of Houston-Downtown,Houston,77002-1014,,0.066131026,0.038751346
University of Houston-Victoria,Victoria,77901,,0.4140625,0.237288136
University of Houston,Houston,77204-2018,,0.316326531,0.268179908
Howard College,Big Spring,79720,,0.204081633,0.110169492
Howard Payne University,Brownwood,76801-2794,,0.392473118,0.252631579
Huston-Tillotson University,Austin,78702-2795,,PrivacySuppressed,PrivacySuppressed
University of the Incarnate Word,San Antonio,78209,,0.381944444,0.309677419
International Business College-El Paso,El Paso,79912-5538,,0.609090909,0.494117647
International Business College-El Paso,El Paso,79907,,0.609090909,0.494117647
ITT Technical Institute-Arlington,Arlington,76011,,0.346153846,0.401944895
ITT Technical Institute-Houston West,Houston,77063-3751,,0.346080306,0.361493997
Jacksonville College-Main Campus,Jacksonville,75766-4759,,PrivacySuppressed,PrivacySuppressed
Jarvis Christian College,Hawkins,75765-1470,,0.244444444,0.142857143
KD Conservatory College of Film and Dramatic Arts,Dallas,75207,,0.35,0.465116279
Kilgore College,Kilgore,75662-3299,,PrivacySuppressed,PrivacySuppressed
Lamar University,Beaumont,77705,,0.23538961,0.18651363
Lamar State College-Orange,Orange,77630,,PrivacySuppressed,PrivacySuppressed
Lamar State College-Port Arthur,Port Arthur,77640,,PrivacySuppressed,PrivacySuppressed
Laredo Beauty College Inc,Laredo,78040,,PrivacySuppressed,PrivacySuppressed
Laredo Community College,Laredo,78040-4395,,0.057286432,0.037433155
Texas A & M International University,Laredo,78041-1900,,0.31881804,0.182336182
Lee College,Baytown,77520,,PrivacySuppressed,PrivacySuppressed
LeTourneau University,Longview,75602,,0.313850064,0.28685259
Lincoln College of Technology-Grand Prairie,Grand Prairie,75052,,PrivacySuppressed,PrivacySuppressed
Lon Morris College,Jacksonville,75766-0800,,0.28125,0.215053763
Lubbock Hair Academy,Lubbock,79410,,PrivacySuppressed,PrivacySuppressed
Lubbock Christian University,Lubbock,79407-2099,,0.458333333,0.358024691
College of the Mainland,Texas City,77591-2499,,PrivacySuppressed,PrivacySuppressed
University of Mary Hardin-Baylor,Belton,76513-2599,,0.3996139,0.318897638
McLennan Community College,Waco,76708,,0.064976228,0.061728395
McMurry University,Abilene,79697,,0.402912621,0.262626263
Covenant School of Nursing and Allied Health,Lubbock,79407,,PrivacySuppressed,PrivacySuppressed
Metroplex Beauty School,Mesquite,75149-3405,,PrivacySuppressed,PrivacySuppressed
Midland College,Midland,79705,,0.03986711,0.037037037
Midwestern State University,Wichita Falls,76308-2099,,0.347826087,0.229885058
Mims Classic Beauty College,San Antonio,78216-8216,,PrivacySuppressed,PrivacySuppressed
Wade College,Dallas,75207,,PrivacySuppressed,PrivacySuppressed
Southern Careers Institute-Austin,Austin,78704,,0.486507937,0.48136646
Mountain View College,Dallas,75211-6599,,PrivacySuppressed,PrivacySuppressed
Everest Institute-San Antonio,San Antonio,78213,,0.663884674,0.478941035
Tint School of Makeup and Cosmetology-Irving,Irving,75061-4235,,PrivacySuppressed,PrivacySuppressed
Navarro College,Corsicana,75110,,0.043394407,0.017133956
Neilson Beauty College,Dallas,75208,,PrivacySuppressed,PrivacySuppressed
Lone Star College System,The Woodlands,77381-4399,,PrivacySuppressed,PrivacySuppressed
North Lake College,Irving,75038-3899,,0.022222222,0.059016393
University of North Texas,Denton,76203-1277,,0.382144065,0.296444444
Northeast Texas Community College,Mount Pleasant,75455,,PrivacySuppressed,PrivacySuppressed
Northwood University-Texas,Cedar Hill,75104-1204,,0.465085639,0.36038961
Oblate School of Theology,San Antonio,78216-6693,,PrivacySuppressed,PrivacySuppressed
Ocean Corporation,Houston,77099,,PrivacySuppressed,PrivacySuppressed
Odessa College,Odessa,79764,,PrivacySuppressed,PrivacySuppressed
Ogle School Hair Skin Nails-Arlington,Arlington,76013,,PrivacySuppressed,PrivacySuppressed
Ogle School Hair Skin Nails-Ft Worth,Fort Worth,76132-3638,,0.802325581,0.671641791
Our Lady of the Lake University,San Antonio,78207-4689,,0.378151261,0.27388535
The University of Texas Rio Grande Valley,Edinburg,78539-2999,,0.290079925,0.199358974
Texas Southmost College,Brownsville,78520,,0.192808432,0.128063241
Panola College,Carthage,75633-2397,,PrivacySuppressed,PrivacySuppressed
Paris Junior College,Paris,75460,,PrivacySuppressed,PrivacySuppressed
Paul Quinn College,Dallas,75241,,0.258241758,0.146341463
Prairie View A & M University,Prairie View,77446,,0.260326609,0.17196702
Ranger College,Ranger,76470,,PrivacySuppressed,PrivacySuppressed
Aviation Institute of Maintenance-Houston,Houston,77061,,0.333333333,0.614537445
Rice University,Houston,77005-1827,,0.769230769,0.729064039
Richland College,Dallas,75243-2199,,0.01607445,0.014397906
Brightwood College-McAllen,McAllen,78503-1625,,0.745754246,0.6704
Saint Edward's University,Austin,78704-6489,,0.510357815,0.530864198
St Philip's College,San Antonio,78203-2098,,0.038,0.029745043
University of St Thomas,Houston,77006-4696,,0.415019763,0.43442623
Sam Houston State University,Huntsville,77340,,0.433394721,0.359530262
San Antonio College,San Antonio,78212-3941,,0.03974122,0.021516945
San Jacinto Community College,Pasadena,77505,,0.099876695,0.03875969
Schreiner University,Kerrville,78028-5697,,0.517857143,0.350515464
Seguin Beauty School-Seguin,Seguin,78155,,PrivacySuppressed,PrivacySuppressed
St. Mary's University,San Antonio,78228,,0.52631579,0.497326203
South Plains College,Levelland,79336,,0.099866844,0.0925
South Texas Barber College Inc,Corpus Christi,78415,,,
South Texas College of Law Houston,Houston,77002,,,
South Texas Vocational Technical Institute-Weslaco,Weslaco,78599,,0.472527473,0.392405063
South Texas Vocational Technical Institute-McAllen,McAllen,78501,,0.375706215,0.247933884
Southern Methodist University,Dallas,75275-0221,,0.670542636,0.600451467
Southwest School of Business and Technical Careers-San Antonio,San Antonio,78221-0138,,PrivacySuppressed,PrivacySuppressed
Southwest Institute of Technology,Austin,78735,,PrivacySuppressed,PrivacySuppressed
Southwest Texas Junior College,Uvalde,78801-6297,,0.030508475,0.028340081
Southwestern Assemblies of God University,Waxahachie,75165,,0.278538813,0.203252033
Southwestern University,Georgetown,78626,,0.715231788,0.694214876
Stephen F Austin State University,Nacogdoches,75961,,0.413793103,0.351029252
Texas State University,San Marcos,78666,,0.486126948,0.431372549
Southwestern Adventist University,Keene,76059,,0.184713376,0.178217822
Southwestern Christian College,Terrell,75160-4812,,PrivacySuppressed,PrivacySuppressed
Sul Ross State University,Alpine,79832,,0.158018868,0.12173913
Tarleton State University,Stephenville,76401-0000,,0.401534527,0.3203125
Tarrant County College District,Fort Worth,76102-6524,,0.071618037,0.056577086
Temple College,Temple,76504-7435,,0.100682594,0.047945206
University of Texas Southwestern Medical Center,Dallas,75390-9096,,PrivacySuppressed,PrivacySuppressed
The University of Texas Health Science Center at San Antonio,San Antonio,78229-3900,,0.796033994,0.814814815
The University of Texas Medical Branch,Galveston,77555-0129,,PrivacySuppressed,PrivacySuppressed
Texas State Technical College-Waco,Waco,76705,,0.145009416,0.169969512
Texarkana College,Texarkana,75599,,PrivacySuppressed,PrivacySuppressed
Texas A & M University-Kingsville,Kingsville,78363,,0.341981132,0.23553719
Texas A & M University-Galveston,Galveston,77554,,0.678165138,0.589005236
Texas A & M University-College Station,College Station,77843-1248,,0.678165138,0.589005236
The University of Texas at Arlington,Arlington,76013,,0.361751152,0.306986232
The University of Texas at Austin,Austin,78712,,0.677751912,0.585552865
The University of Texas at Dallas,Richardson,75080-3021,,0.558428128,0.506200676
The University of Texas at El Paso,El Paso,79968-0691,,0.204655674,0.128283445
