INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Bluffton University,Bluffton,45817-2104,,,
Fortis College-Ravenna,Ravenna,44266,,,
Bowling Green State University-Firelands,Huron,44839-9791,,,
Bowling Green State University-Main Campus,Bowling Green,43403,,,
Bryant & Stratton College-Parma,Parma,44130-3151,,,
Buckeye Hills Career Center,Rio Grande,45674-0157,,,
Butler Tech-D Russel Lee Career Center,Hamilton,45011,,,
Canton City Schools Adult Career and Technical Education,Canton,44705,,,
Capital University,Columbus,43209-2394,,,
Valley Beauty School,Zanesville,43701,,,
Carousel Beauty College-Middletown,Middletown,45044,,,
Carousel Beauty College-Dayton,Dayton,45402,,,
Carousel of Miami Valley Beauty College,Huber Heights,45424,,,
Case Western Reserve University,Cleveland,44106,,,
Cedarville University,Cedarville,45314-0601,,,
Central Ohio Technical College,Newark,43055-1767,,,
Central School of Practical Nursing,Independence,44131-0000,,,
Central State University,Wilberforce,45384-1004,,,
CHARMAYNE BEAUTY ACADEMY,Maple Heights,44137-3599,,,
Chatfield College,Saint Martin,45118-9705,,,
Choffin Career  and Technical Center,Youngstown,44503-1600,,,
The Christ College of Nursing and Health Sciences,Cincinnati,45219-2989,,,
Cincinnati Christian University,Cincinnati,45204-3200,,,
Cincinnati College of Mortuary Science,Cincinnati,45224-1462,,,
University of Cincinnati-Main Campus,Cincinnati,45221-0063,,,
Cincinnati State Technical and Community College,Cincinnati,45223-2690,,,
University of Cincinnati-Clermont College,Batavia,45103,,,
University of Cincinnati-Blue Ash College,Blue Ash,45236-1096,,,
Ohio Christian University,Circleville,43113-9487,,,
Clark State Community College,Springfield,45501-0570,,,
Scott College of Cosmetology,Wheeling,26003,,,
The Ohio Academy Paul Mitchell Partner School,Steubenville,43952-2853,,,
Cleveland Institute of Art,Cleveland,44106-1710,,,
Cleveland Institute of Dental-Medical Assistants-Cleveland,Cleveland,44115-2285,,,
Cleveland Institute of Music,Cleveland,44106-1776,,,
Cleveland State University,Cleveland,44115-2214,,,
Columbiana County Career and Technical Center,Lisbon,44432,,,
Bradford School,Columbus,43219,,,
Columbus College of Art and Design,Columbus,43215,,,
Kaplan College-Columbus,Columbus,43232,,,
Ohio Institute of Health Careers,Columbus,43229-3553,,,
Columbus State Community College,Columbus,43215,,,
Springfield Regional School of Nursing,Springfield,45505,,,
Cuyahoga Community College District,Cleveland,44115-2878,,,
Davis College,Toledo,43623,,,
Dayton Barber College,Miamisburg,45342,,,
University of Dayton,Dayton,45469,,,
Defiance College,Defiance,43512,,,
Denison University,Granville,43023-0713,,,
DeVry University-Ohio,Columbus,43209-2705,,,
Chancellor University,Seven Hills,44131,,,
Eastern Hills Academy of Hair Design,Cincinnati,45255,,,
Edison State Community College,Piqua,45356-9239,,,
EHOVE Career Center,Milan,44846,,,
Bryant & Stratton College-Cleveland,Cleveland,44115,,,
The University of Findlay,Findlay,45840-3653,,,
Franklin University,Columbus,43215-5399,,,
Gerbers Akron Beauty School,Akron,44313,,,
Gods Bible School and College,Cincinnati,45202-6838,,,
Good Samaritan College of Nursing and Health Science,Cincinnati,45220-2489,,,
Hannah E Mullins School of Practical Nursing,Salem,44460-2906,,,
Adult and Community Education-Hudson,Columbus,43211,,,
Hebrew Union College-Jewish Institute of Religion-Los Angeles,Los Angeles,90007-3796,,,
Hebrew Union College-Jewish Institute of Religion,New York,10012-1186,,,
Hebrew Union College-Jewish Institute of Religion-Cincinnati,Cincinnati,45220,,,
Heidelberg University,Tiffin,44883-2462,,,
Hiram College,Hiram,44234-0067,,,
Hobart Institute of Welding Technology,Troy,45373-2400,,,
Hocking College,Nelsonville,45764,,,
Huron School of Nursing,Cleveland,44112-4308,,,
American School of Technology,Columbus,43229,,,
Ross Medical Education Center-Cincinnati,Cincinnati,45246,,,
International College of Broadcasting,Dayton,45431,,,
ITT Technical Institute-Dayton,Dayton,45414-3877,,,
Eastern Gateway Community College,Steubenville,43952-3598,,,
John Carroll University,University Heights,44118-4581,,,
Casal Aveda Institute,Austintown,44515,,,
Kent State University at Ashtabula,Ashtabula,44004,,,
Kent State University at East Liverpool,East Liverpool,43920,,,
Kent State University at Stark,Canton,44720-7599,,,
Kent State University at Trumbull,Warren,44483,,,
Kent State University at Tuscarawas,New Philadelphia,44663-9403,,,
Kent State University at Salem,Salem,44460,,,
Kent State University at Kent,Kent,44242-0001,,,
Kent State University at Geauga,Burton,44021,,,
Kenyon College,Gambier,43022,,,
Kettering College,Kettering,45429-1299,,,
Lake Erie College,Painesville,44077-3389,,,
Lakeland Community College,Kirtland,44094-5198,,,
O C Collins Career Center,Chesapeake,45619-0000,,,
James A Rhodes State College,Lima,45804,,,
Ohio Business College-Sheffield,Sheffield Village,44035-0701,,,
Ohio Business College-Sandusky,Sandusky,44870-5871,,,
Lorain County Community College,Elyria,44035-1691,,,
Lourdes University,Sylvania,43560-2898,,,
Malone University,Canton,44709-3308,,,
Ashland University Dwight Schar College of Nursing,Mansfield,44903-2265,,,
Marietta College,Marietta,45750,,,
Marion Technical College,Marion,43302-5694,,,
Medina County Career Center,Medina,44256,,,
The University of Toledo-Health Science Campus,Toledo,43614,,,
Mercy College of Ohio,Toledo,43604-1132,,,
Methodist Theological School in Ohio,Delaware,43015-3211,,,
Miami University-Hamilton,Hamilton,45011,,,
Miami University-Middletown,Middletown,45042,,,
Miami University-Oxford,Oxford,45056,,,
Miami-Jacobs Career College-Dayton,Dayton,45402,,,
Moler Hollywood Beauty Academy,Cincinnati,45213,,,
Moore University of Hair Design,Cincinnati,45237-3839,,,
Mount Carmel College of Nursing,Columbus,43222-1504,,,
University of Mount Union,Alliance,44601-3993,,,
Mount Vernon Nazarene University,Mount Vernon,43050-9500,,,
Mount Saint Joseph University,Cincinnati,45233-1670,,,
Zane State College,Zanesville,43701-2626,,,
Muskingum University,New Concord,43762,,,
Fortis College-Cuyahoga Falls,Cuyahoga Falls,44221-2949,,,
Brown Mackie College-North Canton,Canton,44718,,,
National Beauty College,Canton,44709-1837,,,
NATIONWIDE BEAUTY ACADEMY,COLUMBUS,43214,,,
North Central State College,Mansfield,44901-0698,,,
Northern Institute of Cosmetology,Lorain,44052-1803,,,
Northwest State Community College,Archbold,43502-9542,,,
Toledo Public Schools Adult and Continuing Education,Toledo,43613,,,
Notre Dame College,Cleveland,44121-4293,,,
Northeast Ohio Medical University,Rootstown,44272-0095,,,
University of Northwestern Ohio,Lima,45805,,,
Oberlin College,Oberlin,44074,,,
Ohio College of Podiatric Medicine,Independence,44131,,,
Ohio College of Massotherapy Inc,Akron,44321,,,
Ohio Technical College,Cleveland,44103,,,
Ohio Dominican University,Columbus,43219,,,
Brightwood College-Dayton,Dayton,45439,,,
Ohio Northern University,Ada,45810-1599,,,
Ohio State University Agricultural Technical Institute,Wooster,44691-4000,,,
Ohio State University-Lima Campus,Lima,45804,,,
Ohio State University-Mansfield Campus,Mansfield,44906,,,
Ohio State University-Marion Campus,Marion,43302-5695,,,
Ohio State University-Newark Campus,Newark,43055,,,
Ohio State Beauty Academy,Lima,45807,,,
Ohio State College of Barber Styling,Columbus,43213,,,
Ohio State School of Cosmetology-Canal Winchester,CANAL WINCHESTER,43110,,,
Ohio State University-Main Campus,Columbus,43210,,,
Ohio University-Eastern Campus,Saint Clairsville,43950,,,
Ohio University-Chillicothe Campus,Chillicothe,45601-0629,,,
Ohio University-Southern Campus,Ironton,45638,,,
Ohio University-Lancaster Campus,Lancaster,43130-1037,,,
Ohio University-Main Campus,Athens,45701-2979,,,
Ohio University-Zanesville Campus,Zanesville,43701,,,
Ohio Valley College of Technology,East Liverpool,43920-9585,,,
Trinity Health System School of Nursing,Steubenville,43952,,,
Ohio Wesleyan University,Delaware,43015-2370,,,
Otterbein University,Westerville,43081,,,
Owens Community College,Perrysburg,43551,,,
OWENS COMMUNITY COLLEGE-FINDLAY CAMPUS,FINDLAY,45840,,,
Paramount Beauty Academy,Portsmouth,45662-4527,,,
Cuyahoga Valley Career Center,Brecksville,44141-1296,,,
Payne Theological Seminary,Wilberforce,45384,,,
Pontifical College Josephinum,Columbus,43235-1499,,,
Professional Skills Institute,Maumee,43537,,,
Firelands Regional Medical Center School of Radiologic Technology,Sandusky,44870,,,
Firelands Regional Medical Center School of Nursing,Sandusky,44870-4788,,,
QUEEN CITY CAREER CENTER,CINCINNATI,45203,,,
Rabbinical College Telshe,Wickliffe,44092,,,
Raphael's School of Beauty Culture Inc-Niles,Niles,44446,,,
Fortis College-Centerville,Centerville,45459-2712,,,
Riggs Lemar Beauty College,Cuyahoga Falls,44221,,,
University of Rio Grande,Rio Grande,45674,,,
Advertising Art Educational Services DBA School of Advertising Art,Kettering,45440,,,
Shawnee State University,Portsmouth,45662,,,
Sinclair Community College,Dayton,45402-1460,,,
Gallipolis Career College,Gallipolis,45631-2600,,,
Daymar College-New Boston,New Boston,45662-4900,,,
Daymar College-Columbus,Columbus,43232,,,
Daymar College-Chillicothe,Chillicothe,456011038,,,
Brown Mackie College-Cincinnati,Cincinnati,45215-1107,,,
Brown Mackie College-Akron,Akron,44320,,,
Lincoln College of Technology-Franklin LCT,Franklin,45005,,,
Lincoln College of Technology-Tri-County,Cincinnati,45246,,,
Lincoln College of Technology-Vine Street,Cincinnati,45202,,,
Lincoln College of Technology-Dayton,Dayton,45402,,,
Stark State College,North Canton,44720,,,
Stautzenberger College-Maumee,Maumee,43537-4007,,,
Franciscan University of Steubenville,Steubenville,43952-1763,,,
Southern State Community College,Hillsboro,45133,,,
Terra State Community College,Fremont,43420-9670,,,
Tiffin Academy of Hair Design,Tiffin,44883,,,
Tiffin University,Tiffin,44883,,,
University of Toledo,Toledo,43606-3390,,,
Kaplan Career Institute-Cleveland,Brooklyn,44129-6810,,,
Tri-County Adult Career Center,Nelsonville,45764,,,
Tri-Rivers Career Center,Marion,43302-8914,,,
TRI-STATE TRAVEL SCHOOL,CINCINNATI,45212,,,
Trinity Lutheran Seminary,Columbus,43209-2334,,,
Trumbull Business College,Warren,44484-3200,,,
Union Institute & University,Cincinnati,45206-1925,,,
United Theological Seminary,Dayton,45426-2308,,,
Upper Valley Career Center,Piqua,45356,,,
Urbana University,Urbana,43078-2091,,,
Ursuline College,Pepper Pike,44124,,,
Valley Beauty School,Cambridge,43725,,,
Virginia Marti College of Art and Design,Lakewood,44107,,,
VOGUE BEAUTY ACADEMY,CLEVELAND,44115-2915,,,
Cut Beauty School,Cleveland Heights,44118,,,
W Howard Nicol School of Practical Nursing,Uniontown,44685,,,
Walsh University,North Canton,44720-3396,,,
Washington State Community College,Marietta,45750,,,
WAYNE ADULT SCHOOL OF PRACTICAL NURSING,SMITHVILLE,446770378,,,
WEST SIDE INSTITUTE OF TECHNOLOGY,CLEVELAND,441024797,,,
Western Hills School of Beauty and Hair Design,Cincinnati,45211,,,
Wilberforce University,Wilberforce,45384-1001,,,
Wilmington College,Wilmington,45177,,,
Winebrenner Theological Seminary,Findlay,45840,,,
Wittenberg University,Springfield,45504,,,
The College of Wooster,Wooster,44691,,,
Wright State University-Main Campus,Dayton,45435-0001,,,
Wright State University-Lake Campus,Celina,45822-2952,,,
Xavier University,Cincinnati,45207-1092,,,
ITT Technical Institute-Youngstown,Youngstown,44509-4098,,,
Youngstown State University,Youngstown,44555-0001,,,
ALADDIN BEAUTY COLLEGE 20,CLINTON,73601,,,
ALADDIN BEAUTY COLLEGE 11,LAWTON,73505,,,
American Broadcasting School-Oklahoma City,Oklahoma City,73115,,,
Bacone College,Muskogee,74403-1597,,,
Oklahoma Wesleyan University,Bartlesville,74006-6299,,,
Southern Nazarene University,Bethany,73008,,,
Broken Arrow Beauty College-Broken Arrow,Broken Arrow,74012,,,
Pontotoc Technology Center,Ada,74820,,,
Cameron University,Lawton,73505-6377,,,
Carl Albert State College,Poteau,74953-5208,,,
Central State Beauty and Wellness College,Oklahoma City,73162-6007,,,
University of Central Oklahoma,Edmond,73034,,,
Claremore Beauty College,Claremore,74017,,,
Connors State College,Warner,74469,,,
East Central University,Ada,74820-6999,,,
Eastern Oklahoma State College,Wilburton,74578-4999,,,
Redlands Community College,El Reno,73036-5304,,,
Enid Beauty College,Enid,73703-4538,,,
Eves College of Hairstyling,Lawton,73501,,,
Randall University,Moore,73160,,,
Langston University,Langston,73050,,,
Murray State College,Tishomingo,73460,,,
Spartan College of Aeronautics and Technology,Tulsa,74115,,,
Northeastern State University,Tahlequah,74464-2399,,,
Beauty Technical College Inc,Tahlequah,74465,,,
Northern Oklahoma College,Tonkawa,74653,,,
Northeastern Oklahoma A&M College,Miami,74354,,,
Northwestern Oklahoma State University,Alva,73717-2799,,,
Oklahoma State University Center for Health Sciences,Tulsa,74107-1898,,,
Oklahoma Christian University,Edmond,73013,,,
University of Oklahoma-Health Sciences Center,Oklahoma City,73104-5499,,,
Oklahoma Panhandle State University,Goodwell,73939-0430,,,
Oklahoma State University-Main Campus,Stillwater,74078-1015,,,
Oklahoma State University-Oklahoma City,Oklahoma City,73107-6195,,,
Oklahoma Baptist University,Shawnee,74804,,,
Oklahoma City Community College,Oklahoma City,73159-9987,,,
Oklahoma City University,Oklahoma City,73106-1402,,,
University of Oklahoma-Norman Campus,Norman,73019-3072,,,
Oklahoma School of Photography,Moore,73160,,,
Oklahoma State University Institute of Technology,Okmulgee,74447-3901,,,
Oral Roberts University,Tulsa,74171,,,
Tulsa Technology Center-Peoria Campus,Tulsa,74106-1619,,,
Platt College-Central OKC,Oklahoma City,73128-1112,,,
Poteau Beauty College,Poteau,74953,,,
Rogers State University,Claremore,74017-3252,,,
Rose State College,Midwest City,73110-2799,,,
St. Gregory's University,Shawnee,74804,,,
Standard Beauty College of Oklahoma,Jenks,74037,,,
University of Science and Arts of Oklahoma,Chickasha,73018-5322,,,
Seminole State College,Seminole,74868-1901,,,
SHAMPOO ACADEMY OF HAIR,OKLAHOMA CITY,73120,,,
Southern School of Beauty Inc,Durant,74701-5008,,,
State Barber and Hair Design College,Oklahoma City,73108,,,
Southeastern Oklahoma State University,Durant,74701-3347,,,
Southwestern Christian University,Bethany,73008,,,
Southwestern Oklahoma State University,Weatherford,73096-3098,,,
Tulsa Community College,Tulsa,74135-6198,,,
Tulsa Welding School-Tulsa,Tulsa,74104-3909,,,
University of Tulsa,Tulsa,74104-3189,,,
Virgil's Beauty College,Muskogee,74401-6802,,,
Indian Capital Technology Center-Tahlequah,Tahlequah,74464,,,
Western Oklahoma State College,Altus,73521-1397,,,
Woodward Beauty College,Woodward,73801,,,
High Plains Technology Center,Woodward,73801,,,
A'ARTS COLLEGE OF BEAUTY,SPRINGFIELD,97477,,,
Academy of Hair Design-Salem,Salem,97301,,,
Paul Mitchell the School-Portland,Portland,97205,,,
The Art Institute of Portland,Portland,97209-2911,,,
Beau Monde College of Hair Design,Portland,97205,,,
Blue Mountain Community College,Pendleton,97801,,,
Central Oregon Community College,Bend,97703,,,
Chemeketa Community College,Salem,97305,,,
Clackamas Community College,Oregon City,97045-8980,,,
Clatsop Community College,Astoria,97103,,,
College of Hair Design Careers,Salem,97301-1952,,,
Concorde Career College-Portland,Portland,97232-4203,,,
Concordia University-Portland,Portland,97211-6099,,,
Sumner College,Portland,97224,,,
Eastern Oregon University,La Grande,97850,,,
Phagans School of Hair Design-Portland,Portland,97232,,,
New Hope Christian College-Eugene,Eugene,97405,,,
George Fox University,Newberg,97132,,,
Phagans Grants Pass College of Beauty,Grants Pass,97526,,,
ITT Technical Institute-Portland,Portland,97220,,,
Lane Community College,Eugene,97405-0640,,,
Lewis & Clark College,Portland,97219-7899,,,
Linfield College-McMinnville Campus,McMinnville,97128-6894,,,
Linn-Benton Community College,Albany,97321,,,
Northwest College-Beaverton,Beaverton,97005,,,
Marylhurst University,Marylhurst,97036-0261,,,
Phagans Medford Beauty School,Medford,97504,,,
Northwest College-Clackamas,Happy Valley,97086,,,
Mount Angel Seminary,Saint Benedict,97373-0505,,,
Mt Hood Community College,Gresham,97030,,,
Multnomah University,Portland,97220,,,
National University of Natural Medicine,Portland,97201-4848,,,
Northwest Nannies Institute,Lake Oswego,97035,,,
Northwest Christian University,Eugene,97401-3745,,,
OREGON COLLEGE OF BEAUTY AND BARBERING,HERMISTON,97838,,,
OGI SCHOOL OF SCIENCE & ENGINEERING AT OHSU,BEAVERTON,97006-8921,,,
Oregon Health & Science University,Portland,97239-3098,,,
Oregon Institute of Technology,Klamath Falls,97601-8801,,,
Oregon College of Art and Craft,Portland,97225,,,
Oregon State University,Corvallis,97331,,,
University of Oregon,Eugene,97403,,,
Pacific Northwest College of Art,Portland,97209-3404,,,
Pacific University,Forest Grove,97116,,,
Phagans Beauty College,Corvallis,97333,,,
Phagans Central Oregon Beauty College,Bend,97701,,,
PHAGANS GATEWAY COLLEGE OF BEAUTY,PORTLAND,97220,,,
Phagans School of Beauty,Salem,97301,,,
Phagans School of Hair Design,Happy Valley,97086,,,
Summit Salon Academy-Portland,Tigard,97223,,,
Portland Community College,Portland,97219-7132,,,
Portland State University,Portland,97201,,,
University of Portland,Portland,97203-5798,,,
Reed College,Portland,97202-8199,,,
Rogue Community College,Grants Pass,97527-9291,,,
Roseburg Beauty College,Roseburg,97470,,,
Pioneer Pacific College,Wilsonville,97070-9296,,,
Springfield College of Beauty,Springfield,97477,,,
Southern Oregon University,Ashland,97520,,,
Southwestern Oregon Community College,Coos Bay,97420-2193,,,
Treasure Valley Community College,Ontario,97914,,,
