INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Catawba College,Salisbury,28144,,0.437908497,0.317241379
Catawba Valley Community College,Hickory,28602-0699,,PrivacySuppressed,PrivacySuppressed
South College-Asheville,Asheville,28803,,PrivacySuppressed,PrivacySuppressed
Central Carolina Community College,Sanford,27330-9840,,PrivacySuppressed,PrivacySuppressed
Central Piedmont Community College,Charlotte,28204,,PrivacySuppressed,PrivacySuppressed
Chowan University,Murfreesboro,27855,,0.234782609,0.146853147
Cleveland Community College,Shelby,28152-6224,,PrivacySuppressed,PrivacySuppressed
Coastal Carolina Community College,Jacksonville,28546-6816,,PrivacySuppressed,PrivacySuppressed
CAROLINA BEAUTY COLLEGE 2,HIGH POINT,27262,,PrivacySuppressed,PrivacySuppressed
Craven Community College,New Bern,28562-4900,,PrivacySuppressed,PrivacySuppressed
Davidson County Community College,Thomasville,27360-7385,,PrivacySuppressed,PrivacySuppressed
Davidson College,Davidson,28035,,0.816901409,0.747252747
Duke University,Durham,27708,,0.851851852,0.817174515
Durham Technical Community College,Durham,27703-5023,,PrivacySuppressed,PrivacySuppressed
East Carolina University,Greenville,27858-4353,,0.446508648,0.424103036
Edgecombe Community College,Tarboro,27886,,PrivacySuppressed,PrivacySuppressed
Elizabeth City State University,Elizabeth City,27909,,0.36101083,0.27
Elon University,Elon,27244-2010,,0.606349206,0.591111111
Fayetteville Beauty College,Fayetteville,28303,,PrivacySuppressed,PrivacySuppressed
Fayetteville Technical Community College,Fayetteville,28303-0236,,0.07125,0.046703297
Fayetteville State University,Fayetteville,28301-4298,,0.304780877,0.26779661
Forsyth Technical Community College,Winston-Salem,27103-5197,,PrivacySuppressed,PrivacySuppressed
Gardner-Webb University,Boiling Springs,28017-0997,,0.556122449,0.326693227
Gaston College,Dallas,28034,,0.083333333,0.06626506
Carolina Beauty College 8,Greensboro,27405,,PrivacySuppressed,PrivacySuppressed
Greensboro College,Greensboro,27401-1875,,0.336633663,0.210084034
Guilford College,Greensboro,27410-4108,,0.491803279,0.463636364
Guilford Technical Community College,Jamestown,27282,,PrivacySuppressed,PrivacySuppressed
Hairstyling Institute of Charlotte Inc,Charlotte,28204,,PrivacySuppressed,PrivacySuppressed
Halifax Community College,Weldon,27890,,PrivacySuppressed,PrivacySuppressed
Haywood Community College,Clyde,28721-9901,,0.185483871,0.160493827
Heritage Bible College,Dunn,28334,,PrivacySuppressed,PrivacySuppressed
High Point University,High Point,27268,,0.505102041,0.505454546
Isothermal Community College,Spindale,28160-0804,,PrivacySuppressed,PrivacySuppressed
James Sprunt Community College,Kenansville,28349,,0.163398693,0.218181818
John Wesley University,High Point,27265-3115,,PrivacySuppressed,PrivacySuppressed
Johnson C Smith University,Charlotte,28216-5398,,0.363957597,0.275193798
Johnston Community College,Smithfield,27577-2350,,PrivacySuppressed,PrivacySuppressed
Lees-McRae College,Banner Elk,28604,,0.473684211,0.303797468
Lenoir Community College,Kinston,28502-0188,,0.085324232,0.092592593
Lenoir-Rhyne University,Hickory,28601,,0.523584906,0.335766423
Leons Beauty School Inc,Greensboro,27403,,PrivacySuppressed,PrivacySuppressed
Livingstone College,Salisbury,28144,,0.247368421,0.184971098
Louisburg College,Louisburg,27549-2399,,0.263157895,0.150537634
Mars Hill University,Mars Hill,28754,,0.346153846,0.268656716
Martin Community College,Williamston,27892-9988,,PrivacySuppressed,PrivacySuppressed
Mayland Community College,Spruce Pine,28777,,PrivacySuppressed,PrivacySuppressed
McDowell Technical Community College,Marion,28752-8728,,PrivacySuppressed,PrivacySuppressed
Mercy School of Nursing,Charlotte,28203,,PrivacySuppressed,PrivacySuppressed
Meredith College,Raleigh,27607-5298,,0.481481482,0.465753425
Methodist University,Fayetteville,28311-1420,,0.305147059,0.254901961
Miller-Motte College-Wilmington,Wilmington,28405,,0.349056604,0.257142857
Mitchell Community College,Statesville,28677-5293,,PrivacySuppressed,PrivacySuppressed
Mitchells Hairstyling Academy-Greenville,Greenville,27858,,PrivacySuppressed,PrivacySuppressed
Mitchells Hairstyling Academy-Wilson,Wilson,27893,,PrivacySuppressed,PrivacySuppressed
Regina's College of Beauty-Monroe,Monroe,28110,,PrivacySuppressed,PrivacySuppressed
Montgomery Community College,Troy,27371,,PrivacySuppressed,PrivacySuppressed
Montreat College,Montreat,28757-1267,,0.303191489,0.372093023
University of Mount Olive,Mount Olive,28365-0919,,0.207207207,0.216216216
College of Wilmington,Wilmington,28403,,PrivacySuppressed,PrivacySuppressed
Nash Community College,Rocky Mount,27804,,PrivacySuppressed,PrivacySuppressed
CAROLINA BEAUTY COLLEGE 15,SALISBURY,28144-6714,,PrivacySuppressed,PrivacySuppressed
North Carolina A & T State University,Greensboro,27411,,0.086956522,0.064748201
University of North Carolina at Asheville,Asheville,28804-8510,,0.402214022,0.464114833
University of North Carolina at Chapel Hill,Chapel Hill,27599,,0.605394605,0.543581617
University of North Carolina at Charlotte,Charlotte,28223-0001,,0.206123973,0.195568401
University of North Carolina at Greensboro,Greensboro,27402-6170,,0.405541562,0.377906977
North Carolina Central University,Durham,27707,,0.426614481,0.3
University of North Carolina School of the Arts,Winston-Salem,27127-2738,,0.64,0.493506494
North Carolina State University at Raleigh,Raleigh,27695-7001,,0.152041703,0.184139785
North Carolina Wesleyan College,Rocky Mount,27804,,0.346153846,0.233128834
University of North Carolina Wilmington,Wilmington,28403-5963,,0.121177803,0.122511486
Pamlico Community College,Grantsboro,28529,,PrivacySuppressed,PrivacySuppressed
William Peace University,Raleigh,27604-1194,,PrivacySuppressed,PrivacySuppressed
University of North Carolina at Pembroke,Pembroke,28372-1510,,0.128767123,0.069565217
Pfeiffer University,Misenheimer,28109,,PrivacySuppressed,PrivacySuppressed
Piedmont International University,Winston-Salem,27101-5025,,PrivacySuppressed,PrivacySuppressed
Piedmont Community College,Roxboro,27573,,PrivacySuppressed,PrivacySuppressed
Pitt Community College,Winterville,28590,,0.122699387,0.119133574
Presbyterian Hospital School of Nursing,Charlotte,28233,,PrivacySuppressed,PrivacySuppressed
Queens University of Charlotte,Charlotte,28274-0001,,0.384615385,0.317460318
Randolph Community College,Asheboro,27205,,PrivacySuppressed,PrivacySuppressed
Richmond Community College,Hamlet,28345-1189,,PrivacySuppressed,PrivacySuppressed
Mid-Atlantic Christian University,Elizabeth City,27909-4054,,PrivacySuppressed,PrivacySuppressed
Roanoke-Chowan Community College,Ahoskie,27910-9522,,PrivacySuppressed,PrivacySuppressed
Robeson Community College,Lumberton,28360,,PrivacySuppressed,PrivacySuppressed
Rockingham Community College,Wentworth,27375-0038,,PrivacySuppressed,PrivacySuppressed
Rowan-Cabarrus Community College,Salisbury,28146,,PrivacySuppressed,PrivacySuppressed
Saint Augustine's University,Raleigh,27610-2298,,PrivacySuppressed,PrivacySuppressed
Salem College,Winston-Salem,27101,,0.415662651,0.368421053
Sampson Community College,Clinton,28328-0318,,PrivacySuppressed,PrivacySuppressed
Sandhills Community College,Pinehurst,28374,,0.101983003,0.071090047
Shaw University,Raleigh,27601,,0.178197065,0.122015915
Paul Mitchell the School-Fayetteville,Fayetteville,28303-5364,,PrivacySuppressed,PrivacySuppressed
St Andrews University,Laurinburg,28352,,0.385321101,0.329787234
Empire Beauty School-Matthews,Matthews,28105,,PrivacySuppressed,PrivacySuppressed
Southeastern Community College,Whiteville,28472-5422,,PrivacySuppressed,PrivacySuppressed
Southwestern Community College,Sylva,28779,,0.157360406,0.147826087
Stanly Community College,Albemarle,28001,,PrivacySuppressed,PrivacySuppressed
Surry Community College,Dobson,27017-8432,,PrivacySuppressed,PrivacySuppressed
Alamance Community College,Graham,27253-8000,,PrivacySuppressed,PrivacySuppressed
Tri-County Community College,Murphy,28906,,PrivacySuppressed,PrivacySuppressed
Vance-Granville Community College,Henderson,27537,,PrivacySuppressed,PrivacySuppressed
Wake Forest University,Winston-Salem,27106,,0.765306122,0.710382514
Wake Technical Community College,Raleigh,27603-5696,,0.070588235,0.039660057
Warren Wilson College,Swannanoa,28778-2099,,0.436170213,0.367088608
Watts School of Nursing,Durham,27705-2505,,PrivacySuppressed,PrivacySuppressed
Wayne Community College,Goldsboro,27534-8002,,0.114845938,0.06626506
Western Piedmont Community College,Morganton,28655-4511,,0.133004926,0.108695652
Wilkes Community College,Wilkesboro,28697,,PrivacySuppressed,PrivacySuppressed
Wilson Community College,Wilson,27893-3310,,PrivacySuppressed,PrivacySuppressed
Wingate University,Wingate,28174-0159,,PrivacySuppressed,PrivacySuppressed
Winston Salem Barber School,Winston-Salem,27127,,PrivacySuppressed,PrivacySuppressed
Winston-Salem State University,Winston-Salem,27110-0001,,0.291666667,0.213043478
Western Carolina University,Cullowhee,28723-9646,,0.406909789,0.272930649
Rasmussen College-North Dakota,Fargo,58103-7196,,PrivacySuppressed,PrivacySuppressed
Bismarck State College,Bismarck,58506-5587,,0.238663485,0.207188161
Dickinson State University,Dickinson,58601-4896,,0.1796875,0.117647059
Nueta Hidatsa Sahnish College,New Town,58763,,PrivacySuppressed,PrivacySuppressed
Josef's School of Hair Design Inc-Grand Forks,Grand Forks,58201,,PrivacySuppressed,PrivacySuppressed
Headquarters Academy of Hair Design Inc,Minot,58701-3914,,PrivacySuppressed,PrivacySuppressed
University of Jamestown,Jamestown,58405,,0.196202532,0.194444444
Josef's School of Hair Design Inc-Fargo Downtown,Fargo,58102,,PrivacySuppressed,PrivacySuppressed
Lake Region State College,Devils Lake,58301-1598,,0.181818182,0.247706422
Cankdeska Cikana Community College,Fort Totten,58335,,PrivacySuppressed,PrivacySuppressed
University of Mary,Bismarck,58504,,0.176119403,0.148148148
Mayville State University,Mayville,58257-1299,,0.120481928,0.106382979
Sanford College of Nursing,Bismarck,58501-4425,,PrivacySuppressed,PrivacySuppressed
Minot State University,Minot,58707,,0.116788321,0.133928571
Moler Barber College,Fargo,58103-1805,,PrivacySuppressed,PrivacySuppressed
University of North Dakota,Grand Forks,58202-8193,,0.321510298,0.26745435
North Dakota State College of Science,Wahpeton,58076-0002,,0.379746835,0.47826087
Dakota College at Bottineau,Bottineau,58318-1198,,0.302325581,0.313559322
North Dakota State University-Main Campus,Fargo,58108-6050,,0.330588235,0.308717949
Williston State College,Williston,58801,,0.298387097,0.23015873
JZ Trend Academy Paul Mitchell Partner School,Bismarck,58504,,PrivacySuppressed,PrivacySuppressed
Sitting Bull College,Fort Yates,58538-9721,,PrivacySuppressed,PrivacySuppressed
Trinity Bible College and Graduate School,Ellendale,58436-7105,,PrivacySuppressed,PrivacySuppressed
Turtle Mountain Community College,Belcourt,58316,,PrivacySuppressed,PrivacySuppressed
United Tribes Technical College,Bismarck,58504,,PrivacySuppressed,PrivacySuppressed
Valley City State University,Valley City,58072,,PrivacySuppressed,PrivacySuppressed
ETI Technical College,Niles,44446-4398,,0.305785124,0.34375
The Art Institute of Cincinnati-AIC College of Design,Cincinnati,45246-3322,,PrivacySuppressed,PrivacySuppressed
Miami-Jacobs Career College-Independence,Independence,44131,,0.160714286,0.170634921
Akron Adult Vocational Services,Akron,44308-1979,,PrivacySuppressed,PrivacySuppressed
Herzing University-Akron,Akron,44306-3931,,0.442105263,0.722891566
Akron Machining Institute Inc,Norton,44203,,0.602564103,0.603448276
University of Akron Main Campus,Akron,44325-4702,,0.058421053,0.058679707
Akron School of Practical Nursing,Akron,44313,,PrivacySuppressed,PrivacySuppressed
University of Akron Wayne College,Orrville,44667,,0.058421053,0.058679707
Allegheny Wesleyan College,Salem,44460-9598,,PrivacySuppressed,PrivacySuppressed
Antioch College,Yellow Springs,45387-1697,,0.326848249,0.203208556
Antonelli College-Cincinnati,Cincinnati,45202,,0.392,0.357723577
Apollo Career Center,Lima,45806-1497,,PrivacySuppressed,PrivacySuppressed
Art Academy of Cincinnati,Cincinnati,45202-1706,,0.52173913,0.620689655
College of Art Advertising,Cincinnati,45211-4428,,PrivacySuppressed,PrivacySuppressed
Ashland County-West Holmes Career Center,Ashland,44805-9377,,PrivacySuppressed,PrivacySuppressed
Ashland University,Ashland,44805,,0.325,0.238255034
Ashtabula County Technical and Career Campus,Jefferson,44047,,0.636363636,0.738095238
Auburn Career Center,Concord Twp,44077,,PrivacySuppressed,PrivacySuppressed
Aultman College of Nursing and Health Sciences,Canton,44710-1797,,PrivacySuppressed,PrivacySuppressed
Baldwin Wallace University,Berea,44017-2088,,0.47146402,0.432352941
Beatrice Academy of Beauty,Cleveland,44106,,PrivacySuppressed,PrivacySuppressed
Belmont College,Saint Clairsville,43950,,0.126923077,0.135869565
Bluffton University,Bluffton,45817-2104,,0.377192983,0.343434343
Fortis College-Ravenna,Ravenna,44266,,0.438016529,0.420289855
Bowling Green State University-Firelands,Huron,44839-9791,,0.048163757,0.043109079
Bowling Green State University-Main Campus,Bowling Green,43403,,0.048163757,0.043109079
Bryant & Stratton College-Parma,Parma,44130-3151,,PrivacySuppressed,PrivacySuppressed
Buckeye Hills Career Center,Rio Grande,45674-0157,,PrivacySuppressed,PrivacySuppressed
Butler Tech-D Russel Lee Career Center,Hamilton,45011,,0.661290323,0.66
Canton City Schools Adult Career and Technical Education,Canton,44705,,0.5,0.565217391
Capital University,Columbus,43209-2394,,0.430167598,0.388157895
Valley Beauty School,Zanesville,43701,,,
Carousel Beauty College-Middletown,Middletown,45044,,PrivacySuppressed,PrivacySuppressed
Carousel Beauty College-Dayton,Dayton,45402,,PrivacySuppressed,PrivacySuppressed
Carousel of Miami Valley Beauty College,Huber Heights,45424,,,
Case Western Reserve University,Cleveland,44106,,0.693396226,0.614503817
Cedarville University,Cedarville,45314-0601,,0.493421053,0.432727273
Central Ohio Technical College,Newark,43055-1767,,0.147492625,0.12631579
Central School of Practical Nursing,Independence,44131-0000,,PrivacySuppressed,PrivacySuppressed
Central State University,Wilberforce,45384-1004,,PrivacySuppressed,PrivacySuppressed
CHARMAYNE BEAUTY ACADEMY,Maple Heights,44137-3599,,PrivacySuppressed,PrivacySuppressed
Chatfield College,Saint Martin,45118-9705,,PrivacySuppressed,PrivacySuppressed
Choffin Career  and Technical Center,Youngstown,44503-1600,,PrivacySuppressed,PrivacySuppressed
The Christ College of Nursing and Health Sciences,Cincinnati,45219-2989,,PrivacySuppressed,PrivacySuppressed
Cincinnati Christian University,Cincinnati,45204-3200,,0.383333333,0.23943662
Cincinnati College of Mortuary Science,Cincinnati,45224-1462,,PrivacySuppressed,PrivacySuppressed
University of Cincinnati-Main Campus,Cincinnati,45221-0063,,0.048450458,0.033697632
Cincinnati State Technical and Community College,Cincinnati,45223-2690,,PrivacySuppressed,PrivacySuppressed
University of Cincinnati-Clermont College,Batavia,45103,,0.048450458,0.033697632
University of Cincinnati-Blue Ash College,Blue Ash,45236-1096,,0.048450458,0.033697632
Ohio Christian University,Circleville,43113-9487,,0.615384615,0.575757576
Clark State Community College,Springfield,45501-0570,,0.127976191,0.17472119
Scott College of Cosmetology,Wheeling,26003,,PrivacySuppressed,PrivacySuppressed
The Ohio Academy Paul Mitchell Partner School,Steubenville,43952-2853,,PrivacySuppressed,PrivacySuppressed
Cleveland Institute of Art,Cleveland,44106-1710,,0.530612245,0.469387755
Cleveland Institute of Dental-Medical Assistants-Cleveland,Cleveland,44115-2285,,0.571823204,0.642857143
Cleveland Institute of Music,Cleveland,44106-1776,,PrivacySuppressed,PrivacySuppressed
Cleveland State University,Cleveland,44115-2214,,0.088642659,0.068604651
Columbiana County Career and Technical Center,Lisbon,44432,,PrivacySuppressed,PrivacySuppressed
Bradford School,Columbus,43219,,0.650793651,0.841269841
Columbus College of Art and Design,Columbus,43215,,0.333333333,0.350877193
Kaplan College-Columbus,Columbus,43232,,0.333333333,0.40625
Ohio Institute of Health Careers,Columbus,43229-3553,,0.770833333,0.731707317
Columbus State Community College,Columbus,43215,,0.1133445,0.08674189
Springfield Regional School of Nursing,Springfield,45505,,PrivacySuppressed,PrivacySuppressed
Cuyahoga Community College District,Cleveland,44115-2878,,0.052742616,0.036437247
Davis College,Toledo,43623,,PrivacySuppressed,PrivacySuppressed
Dayton Barber College,Miamisburg,45342,,PrivacySuppressed,PrivacySuppressed
University of Dayton,Dayton,45469,,0.617486339,0.491638796
Defiance College,Defiance,43512,,PrivacySuppressed,PrivacySuppressed
Denison University,Granville,43023-0713,,0.718390805,0.66442953
DeVry University-Ohio,Columbus,43209-2705,,0.107701216,0.11273164
Chancellor University,Seven Hills,44131,,PrivacySuppressed,PrivacySuppressed
Eastern Hills Academy of Hair Design,Cincinnati,45255,,PrivacySuppressed,PrivacySuppressed
Edison State Community College,Piqua,45356-9239,,0.106995885,0.092105263
EHOVE Career Center,Milan,44846,,0.510638298,0.542857143
