,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
5067,B Street Design School of Internationl Hair Styling-Wichita,Wichita,67207,,PrivacySuppressed,PrivacySuppressed
5068,Paul Mitchell the School-Wichita,Wichita,67226-0000,,PrivacySuppressed,PrivacySuppressed
5069,Pinnacle Institute of Cosmetology,Mooresville,28115,,PrivacySuppressed,PrivacySuppressed
5070,Career Training Academy-Monroeville,Monroeville,15146,,PrivacySuppressed,PrivacySuppressed
5071,Southern Careers Institute-Pharr,Pharr,78577,,0.492857143,0.45112782
5072,Texas State Technical College-Marshall,Marshall,75672,,0.272727273,0.376404494
5073,Florida National University-Main Campus,Hialeah,33012,,0.394084732,0.366972477
5074,Georgia Institute of Cosmetology,Athens,30606-3152,,PrivacySuppressed,PrivacySuppressed
5075,Nouvelle Institute,Miami,33125,,PrivacySuppressed,PrivacySuppressed
5076,ITT Technical Institute-Fort Lauderdale,Fort Lauderdale,33328,,0.27284264,0.385719683
5077,Franklin Technology-MSSU,Joplin,64801-1595,,0.697478992,0.634146342
5078,Carson City Beauty Academy,Carson City,89701-7565,,PrivacySuppressed,PrivacySuppressed
5079,Professional Technical Institution Inc,Bayamon,00959,,PrivacySuppressed,PrivacySuppressed
5080,Academy of Cosmetology,Charleston,29418-5607,,PrivacySuppressed,PrivacySuppressed
5081,Erikson Institute,Chicago,60654-4510,,,
5082,South Texas College,McAllen,78502-9701,,0.087726358,0.074945295
5083,Lincoln College of New England-Suffield,Suffield,06078,,0.381443299,0.164835165
5084,Pike County Joint Vocational School District,Piketon,45661,,PrivacySuppressed,PrivacySuppressed
5085,Lorain County Joint Vocational School District,Oberlin,44074,,PrivacySuppressed,PrivacySuppressed
5086,Roger Williams University School of Law,Bristol,02809-5171,,0.587719298,0.589201878
5087,Everest Institute-Kendall,Miami,33186,,0.588359788,0.511415525
5088,California State University-Monterey Bay,Seaside,93955-8001,,0.329927007,0.312072893
5089,Sanford-Brown College-St Peters,Saint Peters,63376,,0.281568628,0.208053691
5090,Colorado Technical University-Kansas City,North Kansas City,64116,,0.28817652,0.255707763
5091,Heald College-Salinas,Salinas,93906,,0.266009852,0.24137931
5092,Academy of Somatic Healing Arts,Norcross,30092,,PrivacySuppressed,PrivacySuppressed
5093,Heritage College-Oklahoma City,Oklahoma City,73149,,0.662468514,0.52293578
5094,Ann Arbor Institute of Massage Therapy,Ann Arbor,48103,,PrivacySuppressed,PrivacySuppressed
5095,Brown Mackie College-Atlanta,Atlanta,30319,,0.307121662,0.304455446
5096,Bryant & Stratton College-Henrietta,Rochester,14623,,0.283336416,0.219072165
5097,Argosy University-The Art Institute of California-Hollywood,North Hollywood,91601,,0.189534405,0.183673469
5098,Sage College,Moreno Valley,92557-6720,,PrivacySuppressed,PrivacySuppressed
5099,Anthem College-Denver,Aurora,80011,,0.563031423,0.507064364
5100,Lincoln Technical Institute-Hartford,Hartford,06105,,0.635514019,0.630841122
5101,Ohio Media School-Valley View,Valley View,44125-4220,,0.537931035,0.551601424
5102,EINE Inc,Tewksbury,01876,,PrivacySuppressed,PrivacySuppressed
5103,Laurus Technical Institute,Decatur,30030,,0.484716157,0.392156863
5104,Illinois School of Health Careers-Chicago Campus,Chicago,60603,,0.656050955,0.529411765
5105,Marian Health Careers Center-Los Angeles Campus,Los Angeles,90010,,0.822429907,0.760869565
5106,Cleveland Clinic Health System-School of Diagnostic Imaging,Euclid,44119,,PrivacySuppressed,PrivacySuppressed
5107,National Institute of Massotherapy,Akron,44319-2100,,PrivacySuppressed,PrivacySuppressed
5108,Academy for Nursing and Health Occupations,West Palm Beach,33417,,PrivacySuppressed,PrivacySuppressed
5109,Shawsheen Valley School of Practical Nursing,Billerica,01821-5499,,PrivacySuppressed,PrivacySuppressed
5110,Shear Ego International School of Hair Design,Rochester,14617,,PrivacySuppressed,PrivacySuppressed
5111,Remington College-Memphis Campus,Memphis,38132,,0.597480832,0.393939394
5112,Fayette Institute of Technology,Oak Hill,25901,,PrivacySuppressed,PrivacySuppressed
5113,American Broadcasting School-Tulsa,Tulsa,74133,,0.724137931,0.633587786
5114,Professional Beauty School,Yakima,98902,,PrivacySuppressed,PrivacySuppressed
5115,Capella University,Minneapolis,55402-3389,,0.081588448,0.055387714
5116,College of Menominee Nation,Keshena,54135-1179,,PrivacySuppressed,PrivacySuppressed
5117,Anthem College-Sacramento,Sacramento,95827,,0.50349076,0.514893617
5118,Southwest Acupuncture College-Albuquerque,Albuquerque,87109,,PrivacySuppressed,PrivacySuppressed
5119,Spartan College of Aeronautics & Technology,Inglewood,90301-2904,,PrivacySuppressed,PrivacySuppressed
5120,Stone Academy-Waterbury,Waterbury,06705,,0.467315716,0.375
5121,East San Gabriel Valley Regional Occupational Program,West Covina,91790,,PrivacySuppressed,PrivacySuppressed
5122,Yukon Beauty College Inc,Yukon,73099,,PrivacySuppressed,PrivacySuppressed
5123,ITT Technical Institute-Little Rock,Little Rock,72211,,0.27284264,0.385719683
5124,ITT Technical Institute-Oxnard,Oxnard,93036,,0.27284264,0.385719683
5125,ITT Technical Institute-Louisville,Louisville,40216,,0.27284264,0.385719683
5126,ITT Technical Institute-Greenville,Greenville,29615,,0.27284264,0.385719683
5127,ITT Technical Institute-Cordova,Cordova,38016,,0.27284264,0.385719683
5128,Cairn University-Wisconsin Wilderness,Cable,54821,,0.603658537,0.561538462
5129,Toni & Guy Hairdressing Academy-Atlanta,Marietta,30062,,PrivacySuppressed,PrivacySuppressed
5130,Mitchell's Hair Styling Academy-Raleigh,Raleigh,27606,,PrivacySuppressed,PrivacySuppressed
5131,Salon Academy,Coldwater,49036,,PrivacySuppressed,PrivacySuppressed
5132,Artistic Academy of Hair Design,Morris Plains,07950,,PrivacySuppressed,PrivacySuppressed
5133,Motoring Technical Training Institute,Seekonk,02771,,0.766233766,0.717948718
5134,Baker College of Jackson,Jackson,49202-1290,,0.186165095,0.155806738
5135,Phagans Newport Academy of Cosmetology Careers,Newport,97365,,PrivacySuppressed,PrivacySuppressed
5136,Mech-Tech College,Caguas,00725-0000,,PrivacySuppressed,PrivacySuppressed
5137,Baldwin Beauty School-North Austin,Austin,78757-7068,,PrivacySuppressed,PrivacySuppressed
5138,ITT Technical Institute-Everett,Everett,98203,,0.354166667,0.320717132
5139,Jean Madeline Aveda Institute,Philadelphia,19147,,PrivacySuppressed,PrivacySuppressed
5140,Stillwater Beauty Academy,Stillwater,74075,,PrivacySuppressed,PrivacySuppressed
5141,ITT Technical Institute-Bessemer,Bessemer,35022,,0.27284264,0.385719683
5142,ITT Technical Institute-Orland Park,Orland Park,60467,,0.27284264,0.385719683
5143,Pacific College of Oriental Medicine-New York,New York,10038,,PrivacySuppressed,PrivacySuppressed
5144,Baker College Center for Graduate Studies,Flint,48507,,0.186165095,0.155806738
5145,Johnson & Wales University-North Miami,North Miami,33181,,0.542701863,0.44077961
5146,ITT Technical Institute-Pittsburgh,Pittsburgh,15205,,0.27284264,0.385719683
5147,Harrison College-Indianapolis East,Indianapolis,46239,,0.34901223,0.268115942
5148,Tricoci University of Beauty Culture-Indianapolis,Indianapolis,46256,,PrivacySuppressed,PrivacySuppressed
5149,Trine University-Regional/Non-Traditional Campuses,Fort Wayne,46825,,0.54954955,0.441416894
5150,Pennsylvania Highlands Community College,Johnstown,15904-2949,,0.19844358,0.210526316
5151,Nevada Career Institute,Las Vegas,89130,,0.775,0.76
5152,Phillips Theological Seminary,Tulsa,74116-5612,,PrivacySuppressed,PrivacySuppressed
5153,Empire Beauty School-Hanover,Hanover,17331,,PrivacySuppressed,PrivacySuppressed
5154,Industrial Management Training Institute,Waterbury,06706,,PrivacySuppressed,PrivacySuppressed
5155,Faris Technical Institute Inc,Nederland,77627-3829,,PrivacySuppressed,PrivacySuppressed
5156,Allen School-Jamaica,Jamaica,11432,,0.647954329,0.609375
5157,Premiere Career College,Irwindale,91706-3746,,0.714953271,0.610169492
5158,Tennessee Academy of Cosmetology-Stage Road,Memphis,38133,,PrivacySuppressed,PrivacySuppressed
5159,The University of Texas MD Anderson Cancer Center,Houston,77030-4009,,0.696969697,0.481481482
5160,University of Phoenix-Las Vegas Campus,Las Vegas,89135-3047,,0.203170041,0.200926898
5161,Carousel Beauty College-Springfield,Springfield,45504,,PrivacySuppressed,PrivacySuppressed
5162,Carousel Beauty College-Kettering,Kettering,45420,,PrivacySuppressed,PrivacySuppressed
5163,Paul Mitchell the School-Huntsville,Madison,35758,,,
5164,Estes Institute of Cosmetology Arts and Science,Visalia,93291,,PrivacySuppressed,PrivacySuppressed
5165,Baldwin Park Adult & Community Education,Baldwin Park,91706-4221,,PrivacySuppressed,PrivacySuppressed
5166,Ventura Adult and Continuing Education,Ventura,93003-0000,,PrivacySuppressed,PrivacySuppressed
5167,Marinello Schools of Beauty-Sacramento,Sacramento,95841,,PrivacySuppressed,PrivacySuppressed
5168,Albert I Prince Technical High School,Hartford,06106,,PrivacySuppressed,PrivacySuppressed
5169,Bullard-Havens Technical High School,Bridgeport,06610,,,
5170,Howell Cheney THS/CT Aero Tech School,Hartford,06114,,,
5171,W F Kaynor Technical High School,Waterbury,06708,,PrivacySuppressed,PrivacySuppressed
5172,Platt Technical High School,Milford,06461,,PrivacySuppressed,PrivacySuppressed
5173,College of Business and Technology-Main Campus,Miami,33174,,0.229591837,0.739454094
5174,City College-Altamonte Springs,Altamonte Springs,32714,,0.309278351,0.255319149
5175,Augusta Area Dietetic Internship-University Hospital,Augusta,30901-2629,,,
5176,Empire Beauty School-Dunwoody,Dunwoody,30338,,0.516393443,0.555555556
5177,Michael's School of Beauty,Augusta,30909,,PrivacySuppressed,PrivacySuppressed
5178,Cobb Beauty College Inc,Kennesaw,30144-2828,,PrivacySuppressed,PrivacySuppressed
5179,Career Center of Southern Illinois,Red Bud,62278,,PrivacySuppressed,PrivacySuppressed
5180,Crave Beauty Academy,Wichita,67203,,PrivacySuppressed,PrivacySuppressed
5181,Camelot College,Baton Rouge,70805,,PrivacySuppressed,PrivacySuppressed
5182,Gretna College School of Allied Health,Gretna,70053,,PrivacySuppressed,PrivacySuppressed
5183,Mr Bernard's School of Hair Fashion Inc,Lewiston,04240,,PrivacySuppressed,PrivacySuppressed
5184,Hastings Beauty School,Hastings,55033,,,
5185,Kirksville Area Technical Center,Kirksville,63501,,PrivacySuppressed,PrivacySuppressed
5186,South Central Career Center,West Plains,65775,,PrivacySuppressed,PrivacySuppressed
5187,Saline County Career Center,Marshall,65340-1698,,PrivacySuppressed,PrivacySuppressed
5188,Warrensburg Area Career Center,Warrensburg,64093,,PrivacySuppressed,PrivacySuppressed
5189,Nevada Regional Technical Center,Nevada,64772,,PrivacySuppressed,PrivacySuppressed
5190,Cass Career Center,Harrisonville,64701-2024,,PrivacySuppressed,PrivacySuppressed
5191,Applied Technology Services,Sunset Hills,63127,,PrivacySuppressed,PrivacySuppressed
5192,Central College of Cosmetology,Saint Robert,65584,,PrivacySuppressed,PrivacySuppressed
5193,Southeast Missouri Hospital College of Nursing and Health Sciences,Cape Girardeau,63703-4507,,PrivacySuppressed,PrivacySuppressed
5194,Dallas County Technical Center,Louisburg,65685-9152,,,
5195,Messenger College,Euless,76040-4202,,PrivacySuppressed,PrivacySuppressed
5196,Tennessee Academy of Cosmetology-Shelby Drive,Memphis,38125,,PrivacySuppressed,PrivacySuppressed
5197,Durham Beauty Academy,Durham,27707,,PrivacySuppressed,PrivacySuppressed
5198,Union County Vocational Technical School,Scotch Plains,07076,,PrivacySuppressed,PrivacySuppressed
5199,Prism Career Institute-Philadelphia,Philadelphia,19152,,0.615771812,0.588235294
5200,Clinton Essex Warren Washington BOCES,Plattsburgh,12901-0455,,PrivacySuppressed,PrivacySuppressed
5201,Jefferson Lewis BOCES-Practical Nursing Program,Watertown,13601-9509,,PrivacySuppressed,PrivacySuppressed
5202,Rochester General Hospital Clinical Laboratory Technology Program,Rochester,14621,,PrivacySuppressed,PrivacySuppressed
5203,Veeb Nassau County School of Practical Nursing,Hicksville,11801-4302,,PrivacySuppressed,PrivacySuppressed
5204,Syracuse City Schools Practical Nursing Program,Syracuse,13202,,PrivacySuppressed,PrivacySuppressed
5205,Cattaraugus Allegany BOCES-Practical Nursing Program,Olean,14760,,PrivacySuppressed,PrivacySuppressed
5206,Orange Ulster BOCES-Practical Nursing Program,Goshen,10924,,PrivacySuppressed,PrivacySuppressed
5207,Wayne Finger Lakes BOCES-Practical Nursing Program,Newark,14513-1863,,PrivacySuppressed,PrivacySuppressed
5208,Broome Delaware Tioga BOCES-Practical Nursing Program,Binghamton,13905,,PrivacySuppressed,PrivacySuppressed
5209,Washington Saratoga Warren Hamilton Essex BOCES-Practical Nursing Program,Hudson Falls,12839,,PrivacySuppressed,PrivacySuppressed
5210,Albany BOCES-Adult Practical Nursing Program,Albany,12205,,PrivacySuppressed,PrivacySuppressed
5211,Ulster BOCES School of Practical Nursing,Lake Katrine,12449,,PrivacySuppressed,PrivacySuppressed
5212,Eastern Suffolk BOCES,Brentwood,11717,,PrivacySuppressed,PrivacySuppressed
5213,Rockland County BOCES-Practical Nursing Program,West Nyack,10994,,PrivacySuppressed,PrivacySuppressed
5214,New York College of Health Professions,Syosset,11791-4413,,0.485294118,0.493150685
5215,Career Institute of Health and Technology,Garden City,11530,,0.419405321,0.463497453
5216,Charles Stuart School of Diamond Setting,Brooklyn,11229,,PrivacySuppressed,PrivacySuppressed
5217,Penta County Joint Vocational School,Perrysburg,43551-4594,,PrivacySuppressed,PrivacySuppressed
5218,Career and Technology Education Centers of Licking County,Newark,43055-3399,,PrivacySuppressed,PrivacySuppressed
5219,Willoughby-Eastlake School of Practical Nursing,Eastlake,44094,,PrivacySuppressed,PrivacySuppressed
5220,Washington County Career Center-Adult Technical Training,Marietta,45750,,PrivacySuppressed,PrivacySuppressed
5221,Ohio Media School-Cincinnati,Cincinnati,45227,,PrivacySuppressed,PrivacySuppressed
5222,Ohio Technical Center at Vantage Career Center,Van Wert,45891,,PrivacySuppressed,PrivacySuppressed
5223,Tri County Technology Center,Bartlesville,74006-6029,,PrivacySuppressed,PrivacySuppressed
5224,Indian Capital Technology Center-Muskogee,Muskogee,74403-1889,,PrivacySuppressed,PrivacySuppressed
5225,Western Technology Center,Burns Flat,73624-1469,,PrivacySuppressed,PrivacySuppressed
5226,Mid-America Technology Center,Wayne,73095-0210,,PrivacySuppressed,PrivacySuppressed
5227,Northeast Technology Center-Pryor,Pryor,74361,,PrivacySuppressed,PrivacySuppressed
5228,Eastern Oklahoma County Technology Center,Choctaw,73020-9017,,PrivacySuppressed,PrivacySuppressed
5229,Wes Watkins Technology Center,Wetumka,74883-6155,,PrivacySuppressed,PrivacySuppressed
5230,Technical Institute of Cosmetology Arts and Sciences,Tulsa,74120-3610,,PrivacySuppressed,PrivacySuppressed
5231,York County School of Technology-Adult & Continuing Education,York,17402-4696,,PrivacySuppressed,PrivacySuppressed
5232,Chester County Intermediate Unit,Downingtown,19335,,PrivacySuppressed,PrivacySuppressed
5233,Jefferson County Dubois Area Vocational Technical Practical Nursing Program,Reynoldsville,15851,,PrivacySuppressed,PrivacySuppressed
5234,Greater Johnstown Career and Technology Center,Johnstown,15904-2998,,PrivacySuppressed,PrivacySuppressed
5235,Mifflin County Academy of Science and Technology,Lewistown,17044-1697,,PrivacySuppressed,PrivacySuppressed
5236,Hanover Public School District Practical Nursing Program,Hanover,17331,,PrivacySuppressed,PrivacySuppressed
5237,Lenape Technical School Practical Nursing Program,Ford City,16226,,PrivacySuppressed,PrivacySuppressed
5238,Venango County Area Vocational Technical School,Oil City,16301,,PrivacySuppressed,PrivacySuppressed
5239,Lancaster County Career and Technology Center,Willow Street,17584,,0.790123457,0.666666667
5240,Lebanon County Area Vocational Technical School,Lebanon,17042,,PrivacySuppressed,PrivacySuppressed
5241,Indiana County Technology Center,Indiana,15701-1465,,PrivacySuppressed,PrivacySuppressed
5242,Northern Tier Career Center,Towanda,18848-9731,,PrivacySuppressed,PrivacySuppressed
5243,Clarion County Career Center Practical Nursing Program,Shippenville,16254-8975,,PrivacySuppressed,PrivacySuppressed
5244,Hazleton Area Career Center,Hazle TWP.,18202,,PrivacySuppressed,PrivacySuppressed
5245,All-State Career School-Pittsburgh,West Mifflin,15122,,PrivacySuppressed,PrivacySuppressed
5246,Carlos F Daniels Area Vocational School,Carolina,00982,,PrivacySuppressed,PrivacySuppressed
5247,Serbias Technical College,Guayama,00784,,PrivacySuppressed,PrivacySuppressed
5248,Colegio Tecnologico y Comercial de Puerto Rico,Aguada,00602-0960,,PrivacySuppressed,PrivacySuppressed
5249,Quality Technical and Beauty College,Bayamon,00961,,PrivacySuppressed,PrivacySuppressed
5250,D'Mart Institute,Barranquitas,00794,,PrivacySuppressed,PrivacySuppressed
5251,Automeca Technical College-Aguadilla,Aguadilla,00605,,0.405405405,0.188247012
5252,Fortis Institute-Cookeville,Cookeville,38501-4305,,0.628888889,0.622754491
5253,North Central Institute,Clarksville,37042,,PrivacySuppressed,PrivacySuppressed
5254,Pipo Academy of Hair Design,El Paso,79903,,PrivacySuppressed,PrivacySuppressed
5255,Tint School of Makeup and Cosmetology-Dallas,Dallas,75229-3734,,PrivacySuppressed,PrivacySuppressed
5256,United Technical Center,Clarksburg,26301-6313,,PrivacySuppressed,PrivacySuppressed
5257,Charles H McCann Technical School,North Adams,01247-3999,,PrivacySuppressed,PrivacySuppressed
5258,Ailano School of Cosmetology,Brockton,02301-5734,,PrivacySuppressed,PrivacySuppressed
5259,Carsten Institute of Cosmetology,Tempe,85282,,PrivacySuppressed,PrivacySuppressed
5260,Central California School of Continuing Education,San Luis Obispo,93401,,0.653465347,0.620689655
5261,Mercy Hospital School of Practical Nursing-Plantation General Hospital,Miami,33133,,PrivacySuppressed,PrivacySuppressed
5262,Marion Technical College,Ocala,34471-3172,,PrivacySuppressed,PrivacySuppressed
5263,Rivertown School of Beauty Barber Skin Care and Nails,Columbus,31904,,PrivacySuppressed,PrivacySuppressed
