INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Trine University-South Bend Regional Campus,Mishawaka,46545,,0.380645161,0.438016529
Heald College-Portland,Portland,97218-2852,,0.330808081,0.36080402
Golf Academy of America-Orlando,Apopka,32703,,0.769662921,0.802030457
Golf Academy of America-Phoenix,Chandler,85225,,0.769662921,0.802030457
Everest College-Merrillville,Merrillville,46410,,0.580246914,0.737430168
Strayer University-Maryland,Suitland,20746,,0.180625,0.186108638
Empire Beauty School-Bordentown,Bordentown,08505,,0.565789474,0.6
Empire Beauty School-Monroeville,Monroeville,15146-2229,,PrivacySuppressed,PrivacySuppressed
Southern Careers Institute-San Antonio,San Antonio,78221,,0.471990465,0.45472837
Virginia School of Massage,Charlottesville,22901,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Hialeah,Hialeah,33015,,0.444444444,0.441860465
CET-Sacramento,Sacramento,95828,,0.137795276,0.121765601
ITT Technical Institute-Harrisburg,Harrisburg,17111,,0.311977716,0.358567775
ITT Technical Institute-Tarentum,Tarentum,15084,,0.480392157,0.439144737
ITT Technical Institute-Norwood,Norwood,45212,,0.29296875,0.372745491
ITT Technical Institute-Strongsville,Strongsville,44136,,0.382608696,0.37007874
Prism Career Institute-West Atlantic City,West  Atlantic City,08232,,0.674157303,0.732824428
Everest Institute-Marietta,Marietta,30067,,0.412121212,0.367816092
The Creative Center,Omaha,68164,,PrivacySuppressed,PrivacySuppressed
Moberly Area Technical Center,Moberly,65270,,PrivacySuppressed,PrivacySuppressed
Studio Jewelers,New York,10016-4112,,PrivacySuppressed,PrivacySuppressed
Praxis Institute,Miami,33135,,0.59375,0.584615385
American College of Traditional Chinese Medicine,San Francisco,94107,,,
Atlantic County Vocational Technical School,Mays Landing,08330,,PrivacySuppressed,PrivacySuppressed
Herndon Career Center,Raytown,64138-2695,,PrivacySuppressed,PrivacySuppressed
San Juan Bautista School of Medicine,Caguas,00725-4968,,,
Texas Health and Science University,Austin,78704,,PrivacySuppressed,PrivacySuppressed
Carver Career Center,Charleston,25306-6397,,PrivacySuppressed,PrivacySuppressed
New Hampshire Institute of Art,Manchester,03104-4858,,,
StenoTech Career Institute-Fairfield,Piscataway,08854-3756,,PrivacySuppressed,PrivacySuppressed
Cayuga Onondaga BOCES-Practical Nursing Program,Auburn,13021,,PrivacySuppressed,PrivacySuppressed
Clearfield County Career and Technology Center,Clearfield,16830,,PrivacySuppressed,PrivacySuppressed
Cleveland Municipal School District Adult and Continuing Education,Cleveland,44102,,PrivacySuppressed,PrivacySuppressed
Colegio de Cinematografia Artes y Television,Bayamon,00961,,PrivacySuppressed,PrivacySuppressed
Conway School of Practical Nursing,Conway,29528-6005,,PrivacySuppressed,PrivacySuppressed
Delaware County Technical School-Practical Nursing Program,Broomall,19008,,PrivacySuppressed,PrivacySuppressed
Everest College-Torrance,Torrance,90501,,PrivacySuppressed,PrivacySuppressed
The Institute for Health Education,Jersey City,07306,,PrivacySuppressed,PrivacySuppressed
Mid-Del Technology Center,Midwest City,73110-4825,,PrivacySuppressed,PrivacySuppressed
The Youngstown College of Massotherapy,Struthers,44471-2321,,PrivacySuppressed,PrivacySuppressed
New York Institute of Massage Inc,Williamsville,14221,,PrivacySuppressed,PrivacySuppressed
Jolie Hair and Beauty Academy-Ludlow,Ludlow,01056,,PrivacySuppressed,PrivacySuppressed
Dutchess BOCES-Practical Nursing Program,Poughkeepsie,12601-6599,,PrivacySuppressed,PrivacySuppressed
Escuela Tecnica de Electricidad,Ponce,00730-4875,,PrivacySuppressed,PrivacySuppressed
Institute of Technology,Clovis,93612,,0.602836879,0.557522124
Garnet Career Center,Charleston,25301,,PrivacySuppressed,PrivacySuppressed
Brooklyn Institute of Business Technology,Brooklyn,11201,,PrivacySuppressed,PrivacySuppressed
Genesee Valley BOCES-Practical Nursing Program,Batavia,14020,,PrivacySuppressed,PrivacySuppressed
The Colorado Center for Medical Laboratory Science,Denver,80218-1281,,PrivacySuppressed,PrivacySuppressed
Henrico County-Saint Marys Hospital School of Practical Nursing,Henrico,23294,,PrivacySuppressed,PrivacySuppressed
Herkimer County BOCES-Practical Nursing Program,Ilion,13357,,PrivacySuppressed,PrivacySuppressed
International Beauty College,Garland,75040-3294,,PrivacySuppressed,PrivacySuppressed
Dewey University-Hato Rey,Hato Rey,00910-9538,,PrivacySuppressed,PrivacySuppressed
Cape Coral Technical College,Cape Coral,33993-2479,,PrivacySuppressed,PrivacySuppressed
Dolphin Technical Institute,Beaumont,77703,,PrivacySuppressed,PrivacySuppressed
Massachusetts General Hospital Dietetic Internship,Boston,02114-2696,,,
Mercy Hospital School of Nursing,Pittsburgh,15219-5166,,PrivacySuppressed,PrivacySuppressed
American Beauty Academy,Wheaton,20902-1911,,PrivacySuppressed,PrivacySuppressed
New Directions Hair Academy,Brentwood,37027-2903,,PrivacySuppressed,PrivacySuppressed
Northland Career Center,Platte City,64079,,PrivacySuppressed,PrivacySuppressed
Ocean County Vocational-Technical School,Toms River,08753,,0.384615385,0.448979592
Putnam Westchester BOCES-Practical Nursing Program,Yorktown Heights,10598-4399,,PrivacySuppressed,PrivacySuppressed
New England School of Radiologic Technology,Rutland,05701,,PrivacySuppressed,PrivacySuppressed
Springfield Clark County Joint Vocational School,Springfield,45505,,PrivacySuppressed,PrivacySuppressed
Sullivan County BOCES-Practical Nursing Program,Liberty,12754,,PrivacySuppressed,PrivacySuppressed
Brightwood College-San Antonio-Ingram,San Antonio,78238,,0.61691023,0.636923077
Trinity College of Puerto Rico,Ponce,00716-1111,,PrivacySuppressed,PrivacySuppressed
Virginia Sewing Machines and School Center,Los Angeles,90015-4001,,PrivacySuppressed,PrivacySuppressed
Vogue Beauty and Barber School,Hiram,30141-2226,,PrivacySuppressed,PrivacySuppressed
West Virginia Rehabilitation Center,Institute,25112-1004,,PrivacySuppressed,PrivacySuppressed
Yeshiva of the Telshe Alumni,Riverdale,10471,,PrivacySuppressed,PrivacySuppressed
SW SCHOOL OF BUSINESS AND TECH CAREERS-DEL RIO,DEL RIO,78840-5865,,PrivacySuppressed,PrivacySuppressed
AMERICAN BEAUTY ACADEMY,PHILADELPHIA,19135,,PrivacySuppressed,PrivacySuppressed
Northeast Technology Center-Kansas,Kansas,74347,,PrivacySuppressed,PrivacySuppressed
Center of Advanced Therapeutics,Denver,80210,,PrivacySuppressed,PrivacySuppressed
Gamla College,Brooklyn,11230,,PrivacySuppressed,PrivacySuppressed
Kenneth Shuler School of Cosmetology-Rock Hill,Rock Hill,29730,,PrivacySuppressed,PrivacySuppressed
DeVry College of New York,New York,10016-5267,,0.166062802,0.176231803
DeVry University-Indiana,Indianapolis,46240-2158,,PrivacySuppressed,PrivacySuppressed
University of Phoenix-Washington,Tukwila,98188-8553,,0.174104463,0.171655674
University of Phoenix-Central Florida Campus,Orlando,32819-9075,,0.174104463,0.171655674
University of Phoenix-Oregon,Tigard,97223-8328,,0.174104463,0.171655674
CET-El Paso,El Paso,79907,,0.137795276,0.121765601
BCRI Career Training,Boise,83709,,0.25308642,0.450450451
Maric College-Carson,Carson,90746,,0.670157068,0.714675148
Brightwood College-Riverside,Riverside,92507-0000,,0.670157068,0.714675148
Maric College-Los Angeles,Los Angeles,90010,,0.670157068,0.714675148
Appalachian School of Law,Grundy,24614-2825,,,
LIU Hudson at Westchester,Purchase,10577,,0.134960517,0.090040928
Platt College-Ontario,Ontario,91764,,0.695833333,0.613981763
MANHATTAN BEAUTY SCHOOL,TAMPA,33612,,PrivacySuppressed,PrivacySuppressed
COOPER CAREER INSTITUTE,VIRGINIA BEACH,23462-655,,0.418867925,0.304878049
Delaware College of Art and Design,Wilmington,19801-3007,,0.61971831,0.4
Argosy University-The Art Institute of California-Los Angeles,Santa Monica,90405-3035,,0.403654485,0.429553265
American University of Health Sciences,Signal Hill,90755-3612,,PrivacySuppressed,PrivacySuppressed
Career Networks Institute,Orange,92868-4710,,PrivacySuppressed,PrivacySuppressed
Monty Tech,Fitchburg,01420,,PrivacySuppressed,PrivacySuppressed
Okaloosa Technical College,Fort Walton Beach,32547,,PrivacySuppressed,PrivacySuppressed
Lincoln Technical Institute-Lincoln,Lincoln,02865,,0.614035088,0.67948718
Wayne County Schools Career Center,Smithville,44677,,PrivacySuppressed,PrivacySuppressed
Baystate Medical Center Midwifery Education Prog,Springfield,01199,,PrivacySuppressed,PrivacySuppressed
Blessing Hospital School of Medical Laboratory Technology,Quincy,62305-7005,,PrivacySuppressed,PrivacySuppressed
Carolinas College of Health Sciences,Charlotte,28203-2861,,PrivacySuppressed,PrivacySuppressed
Lester E Cox Medical Center-School of Medical Technology,Springfield,65807-5210,,PrivacySuppressed,PrivacySuppressed
Nnps Rrmc School of Practical Nursing,Newport News,23601,,PrivacySuppressed,PrivacySuppressed
Western Governors University,Salt Lake City,84107,,PrivacySuppressed,PrivacySuppressed
Santa Barbara Business College-Ventura,Ventura,93003,,0.5,0.671428571
Herzing University-Kenner,Kenner,70062,,0.272413793,0.315254237
Spencerian College-Lexington,Lexington,40504,,0.102425876,0.074324324
Florida Gulf Coast University,Fort Myers,33965-6565,,0.132352941,0.147727273
Seacoast Career Schools-Sanford Campus,Sanford,04073,,PrivacySuppressed,PrivacySuppressed
Little Priest Tribal College,Winnebago,68071-0270,,PrivacySuppressed,PrivacySuppressed
National Labor College,Silver Spring,20903-1706,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Richardson,Richardson,75080,,0.27607362,0.269798658
Rogies School of Beauty Culture-Caguas,Caguas,00726,,PrivacySuppressed,PrivacySuppressed
HRDE-Stanley Technical Institute-Parkersburg,Parkersburg,26101,,PrivacySuppressed,PrivacySuppressed
Pima Medical Institute-Chula Vista,Chula Vista,91910,,0.6,0.594047619
Lincoln College of Technology-Marietta,Marietta,30067,,0.614035088,0.67948718
Academy of Hair Design-Lufkin,Lufkin,75904,,PrivacySuppressed,PrivacySuppressed
Academy of Hair Design-Beaumont,Beaumont,77701-4650,,PrivacySuppressed,PrivacySuppressed
Anson College of Cosmetology,Wadesboro,28170-2147,,PrivacySuppressed,PrivacySuppressed
Baltimore School of Massage-Linthicum,Linthicum,21090,,PrivacySuppressed,PrivacySuppressed
Charter College-Canyon Country,Canyon Country,91351,,PrivacySuppressed,PrivacySuppressed
David Demuth Institute of Cosmetology,Richmond,47374-4101,,PrivacySuppressed,PrivacySuppressed
Toni & Guy Hairdressing Academy-Worcester,Worcester,01605-2213,,PrivacySuppressed,PrivacySuppressed
Ivory Dental Technology College,Westminster,92683,,PrivacySuppressed,PrivacySuppressed
Northwest HVAC/R Training Center,Spokane,99207,,PrivacySuppressed,PrivacySuppressed
Elite Beauty College,Westminster,92683,,PrivacySuppressed,PrivacySuppressed
L T International Beauty School,Philadelphia,19130,,PrivacySuppressed,PrivacySuppressed
Business Skills Institute,Evanston,82930,,PrivacySuppressed,PrivacySuppressed
Michigan Jewish Institute,W Bloomfield,48322-3032,,PrivacySuppressed,PrivacySuppressed
Myotherapy Institute,Lincoln,68506,,PrivacySuppressed,PrivacySuppressed
Florida College of Integrative Medicine,Orlando,32809-5721,,PrivacySuppressed,PrivacySuppressed
New Professions Technical Institute,Miami,33134,,PrivacySuppressed,PrivacySuppressed
Strand College of Hair Design,Myrtle Beach,29572,,PrivacySuppressed,PrivacySuppressed
Cosmetology Career Institute,Greenville,75402,,PrivacySuppressed,PrivacySuppressed
Branford Hall Career Institute-Southington Campus,Southington,06489,,0.54109589,0.579741379
City College-Miami,Miami,33156,,0.345211581,0.338181818
ITT Technical Institute-Arnold,Arnold,63010,,0.344444444,0.354978355
ITT Technical Institute-Oak Brook,Oak Brook,60523,,0.359477124,0.435770751
ITT Technical Institute-Albany,Albany,12205,,0.252336449,0.277966102
ITT Technical Institute-Liverpool,Liverpool,13088-6651,,0.308457711,0.373417722
Ilisagvik College,Barrow,99723,,PrivacySuppressed,PrivacySuppressed
INTERNATIONAL BUSINESS SCHOOL-MIDLAND,MIDLAND,79703,,0.370879121,0.272321429
The Community College of Baltimore County,Baltimore,21237,,PrivacySuppressed,PrivacySuppressed
Golf Academy of America-Myrtle Beach,Myrtle Beach,29579,,0.769662921,0.802030457
STRAYER UNIVERSITY-HENRICO CAMPUS,GLEN ALLEN,23059,,0.180625,0.186108638
Florida Coastal School of Law,Jacksonville,32256,,,
White Earth Tribal and Community College,Mahnomen,56557,,0.281009879,0.276570048
PIERRES SCHOOL OF COSMETOLOGY,BANGOR,04401,,PrivacySuppressed,PrivacySuppressed
Centura College-North Charleston,North Charleston,29406-9235,,PrivacySuppressed,PrivacySuppressed
Blue Cliff College-Metairie,Metairie,70002-5714,,PrivacySuppressed,PrivacySuppressed
Creative Images Institute of Cosmetology-North Dayton,Dayton,45414,,PrivacySuppressed,PrivacySuppressed
CSC Institute,Philadelphia,19152,,0.233962264,0.424
Dewey University-Carolina,Carolina,00986,,PrivacySuppressed,PrivacySuppressed
University of Phoenix-South Florida Campus,Miramar,33027-4145,,0.174104463,0.171655674
University of Phoenix-North Florida Campus,Jacksonville,32216-0959,,0.174104463,0.171655674
University of Phoenix-West Florida Campus,Temple Terrace,33637-1920,,0.174104463,0.171655674
University of Phoenix-Maryland,Columbia,21045-5423,,0.174104463,0.171655674
University of Phoenix-Oklahoma City Campus,Oklahoma City,73116-8244,,0.174104463,0.171655674
University of Phoenix-Tulsa Campus,Tulsa,74134-1412,,0.174104463,0.171655674
Arkansas Career Training Institute,Hot Springs,71901-4195,,PrivacySuppressed,PrivacySuppressed
Central Career Institute LLC,South Plainfield,07080-2408,,PrivacySuppressed,PrivacySuppressed
Franklin Career Institute,Hempstead,11550-3003,,PrivacySuppressed,PrivacySuppressed
Montessori Institute of Milwaukee,Milwaukee,53204,,PrivacySuppressed,PrivacySuppressed
Hair Academy II,Hillcrest Heights,20748-1401,,PrivacySuppressed,PrivacySuppressed
Pryor Beauty College,Pryor,74361,,PrivacySuppressed,PrivacySuppressed
Newbridge College-Burbank,Burbank,91502-1206,,PrivacySuppressed,PrivacySuppressed
Argosy University-Phoenix,Phoenix,85021,,0.623376623,0.475
Mr Leon's School of Hair Design-Lewiston,Lewiston,83501,,PrivacySuppressed,PrivacySuppressed
Vatterott College-St Joseph,Saint Joseph,64506,,0.301587302,0.421686747
Vatterott College-Sunset Hills,Sunset Hills,63127-1516,,0.536231884,0.592648162
Anthem College-Orlando,Orlando,32803,,0.515488483,0.539823009
Southwest Acupuncture College-Boulder,Boulder,80301,,PrivacySuppressed,PrivacySuppressed
Utah College of Massage Therapy-Utah Valley,Orem,84057,,0.683673469,0.721461187
Valley Beauty School,Parkersburg,26101,,PrivacySuppressed,PrivacySuppressed
River Parishes Community College,Gonzales,70737,,,
Argosy University-Orange County,Orange,92868,,0.623376623,0.475
STRAYER UNIVERSITY-ANNE ARUNDEL CAMPUS,MILLERSVILLE,21108,,0.180625,0.186108638
STRAYER UNIVERSITY-WHITE MARSH CAMPUS,BALTIMORE,21237,,0.180625,0.186108638
Dewey University-Bayamon,Bayamon,00959-0000,,PrivacySuppressed,PrivacySuppressed
Remington College-Largo Campus,Largo,33771-3842,,0.556298774,0.521956088
National American University-Bloomington,Bloomington,55425-5550,,0.25,0.220665499
Alternative Conjunction Clinic & Sch of Mass Ther,Lemoyne,17403-1536,,PrivacySuppressed,PrivacySuppressed
A.B.I. School of Barbering & Cosmetology of Chelsea Inc.,New York,10001-5271,,PrivacySuppressed,PrivacySuppressed
Century College,San Juan,00907,,PrivacySuppressed,PrivacySuppressed
Connecticut Training Centers Inc,East Hartford,06108,,PrivacySuppressed,PrivacySuppressed
Culinary Institute of New Orleans LLC,New Orleans,70130,,PrivacySuppressed,PrivacySuppressed
FINE Mortuary College,Norwood,02062,,PrivacySuppressed,PrivacySuppressed
GHENT BEAUTY ACADEMY,NORFOLK,23509-253,,PrivacySuppressed,PrivacySuppressed
International Baptist College and Seminary,Chandler,85286,,PrivacySuppressed,PrivacySuppressed
The Medical Arts School,Raleigh,27616,,PrivacySuppressed,PrivacySuppressed
Fortis College-Foley,Foley,36535,,PrivacySuppressed,PrivacySuppressed
Medical Training College,Baton Rouge,70816-5820,,PrivacySuppressed,PrivacySuppressed
Mattia College,Miami,33175,,PrivacySuppressed,PrivacySuppressed
New Hampshire Career Institute,Concord,03301-5706,,PrivacySuppressed,PrivacySuppressed
Southwestern Professional Institute,Houston,77056,,PrivacySuppressed,PrivacySuppressed
Toni & Guy Hairdressing Academy-Plano,Plano,75093,,PrivacySuppressed,PrivacySuppressed
Universal Career Community College Inc,Santurce,00902,,PrivacySuppressed,PrivacySuppressed
Warren Woods Vocational Adult Education,Warren,48088-4036,,PrivacySuppressed,PrivacySuppressed
Willsey Institute,Staten Island,10301-1989,,PrivacySuppressed,PrivacySuppressed
University of Connecticut-Tri-Campus,Waterbury,06702,,0.541014402,0.444362018
University of Connecticut-Avery Point,Groton,06340-6097,,0.541014402,0.444362018
University of Connecticut-Stamford,Stamford,06901-2315,,0.541014402,0.444362018
STRAYER UNIVERSITY-MONTGOMERY CAMPUS,GERMANTOWN,20874,,0.180625,0.186108638
Capri Institute of Hair Design-Succasunna,Succasunna,07876,,0.644067797,0.645833333
ITT Technical Institute-Saint Rose,Saint Rose,70087,,0.243523316,0.376436782
ITT Technical Institute-Richmond,Richmond,23235-5139,,0.332179931,0.426258993
Vatterott College-Oklahoma City,Warr Acres,73132,,0.536231884,0.590243902
Business Career Training Institute,Salem,97305-1220,,0.657381616,0.631355932
Beauty School of Middletown,Hyde Park,12538,,PrivacySuppressed,PrivacySuppressed
Baton Rouge Community College,Baton Rouge,70806,,,
Star College of Cosmetology,Nacogdoches,75961-4645,,PrivacySuppressed,PrivacySuppressed
ESI Technology Training Center,Virginia Beach,23452,,PrivacySuppressed,PrivacySuppressed
